base_length,extension_length,family_id,head,head_output_cosine,head_output_norm_ratio,head_target_alignment,layer,model_seed,position_mode,relation_type
2,1,irrelevant_extension:n2:k1:f2,1,0.4462205469608307,2.1422886848449707,0.07966789603233337,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,2,0.4833403527736664,0.07885675132274628,0.23135288059711456,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,3,0.32671016454696655,0.16512352228164673,0.19857916235923767,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,0,-0.7439655065536499,0.5745304226875305,-0.01042534876614809,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,1,0.46001678705215454,1.0939401388168335,0.1895158588886261,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,2,0.21084080636501312,0.04145343229174614,-0.005466922651976347,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,3,-0.17041735351085663,0.48611125349998474,-0.23268572986125946,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,0,0.9991446137428284,1.0694303512573242,0.08046683669090271,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,1,-0.537018358707428,1.0906047821044922,0.29755136370658875,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,2,-0.35026273131370544,0.8078036308288574,0.1021873876452446,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,3,0.7382605075836182,0.9135278463363647,0.11226436495780945,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,0,0.7169137001037598,1.8552134037017822,0.2559903562068939,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,1,-0.23892802000045776,3.8066771030426025,0.11233192682266235,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,2,-0.3023504316806793,2.7562155723571777,0.21027927100658417,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f2,3,-0.7267472743988037,2.1928863525390625,0.06325414031744003,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,-0.29246488213539124,1.134161114692688,0.08549953997135162,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,0.406150221824646,0.8280243873596191,0.11653458327054977,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,0.9999299645423889,0.9741817116737366,0.21697945892810822,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,-0.6553996801376343,0.9337893128395081,0.12137368321418762,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,0.0030729901045560837,0.5755211710929871,-0.026903459802269936,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,0.1721336841583252,1.1505796909332275,0.23478682339191437,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,-0.7711515426635742,0.4398591220378876,-0.2773571014404297,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,0.6113421320915222,1.210634708404541,0.23687686026096344,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,0.9252551198005676,0.869785487651825,0.24412934482097626,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,0.9684028029441833,1.781056523323059,0.17461290955543518,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,0.25727689266204834,0.40110281109809875,0.27055031061172485,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,0.11601729691028595,0.7117672562599182,0.23185215890407562,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,-0.08944547176361084,1.2716593742370605,0.24118609726428986,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,0.6919415593147278,2.2417900562286377,0.27375197410583496,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,0.49183574318885803,0.25241053104400635,-0.00627583684399724,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,0.20759062469005585,1.162166953086853,0.48763126134872437,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,0.9892597794532776,1.0275973081588745,0.5060740113258362,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,-0.8232999444007874,0.9964084029197693,0.2656146287918091,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,0.6050170660018921,2.7632904052734375,0.34891194105148315,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,-0.043368496000766754,2.5323710441589355,0.32250040769577026,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,0,0.8838645815849304,1.6395325660705566,0.3145371675491333,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,1,-0.8783912658691406,1.4212779998779297,0.34596219658851624,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,2,-0.7341916561126709,3.217597723007202,0.307766854763031,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f3,3,-0.7404062151908875,1.5481445789337158,0.30068439245224,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,-0.7118203639984131,2.975712299346924,0.28305360674858093,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,0.2793221175670624,1.0062599182128906,0.2678518295288086,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,0.999958336353302,0.9823898077011108,0.09980786591768265,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,-0.6493385434150696,2.1307075023651123,0.023756427690386772,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,-0.38137000799179077,0.6640252470970154,0.3405056595802307,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,-0.2044944018125534,0.47198712825775146,-0.015921978279948235,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,0.9838348627090454,1.1438074111938477,0.16375614702701569,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,0.6264578104019165,0.9783397316932678,0.26029548048973083,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,0.9521217346191406,0.8952375650405884,0.2816123366355896,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,0.9648918509483337,1.8112363815307617,0.2734920084476471,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,0.1795484721660614,0.07633038610219955,0.3507244288921356,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,0.3675769567489624,0.20778174698352814,0.2591152489185333,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,0.12308058887720108,0.6831647157669067,0.43327584862709045,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,0.5108819603919983,1.110603928565979,0.0112598342821002,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,-0.1233476847410202,0.036331452429294586,0.11674242466688156,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,0.8326258659362793,0.2785927951335907,-0.21731409430503845,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,0.9980656504631042,1.0686125755310059,0.07950523495674133,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,-0.8155176639556885,0.9645187258720398,0.11578754335641861,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,0.6201733946800232,2.805013656616211,0.3100709319114685,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,0.3403307795524597,1.5762780904769897,0.18511784076690674,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,0,-0.734251081943512,0.562864363193512,0.31091639399528503,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,1,-0.23409444093704224,3.731204032897949,0.303465336561203,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,2,-0.36169373989105225,2.4202985763549805,0.4056256115436554,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f4,3,0.8723111748695374,2.0081756114959717,0.29818758368492126,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.18539154529571533,0.7166351079940796,0.1671319454908371,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.5777651071548462,1.297853708267212,0.27143973112106323,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,0.9994333982467651,0.9938414692878723,0.07187565416097641,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,-0.6615912914276123,0.9435181021690369,0.14652085304260254,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.8936137557029724,0.709403932094574,0.23655781149864197,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.9126867055892944,0.6856945157051086,-0.23067142069339752,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,-0.7061020731925964,0.5695390701293945,0.2774693965911865,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,0.671394944190979,0.9051133394241333,0.07611805200576782,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.99327152967453,0.9454142451286316,-0.05900268256664276,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.8066915273666382,2.8173861503601074,0.06346388161182404,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,0.28557097911834717,0.4326665997505188,0.10198087990283966,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,-0.31650403141975403,0.4152088761329651,0.2028895765542984,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.7633897662162781,1.4650503396987915,-0.03365186229348183,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.49328508973121643,1.0597535371780396,0.16496337950229645,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,0.11453554779291153,0.10503081232309341,-0.07006216794252396,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,0.4391367435455322,1.3571099042892456,-0.28213298320770264,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.761193037033081,1.324968934059143,0.07186522334814072,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.7393085956573486,1.265203595161438,0.3645656704902649,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,0.9623780250549316,1.219821810722351,0.08153320103883743,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,0.823289692401886,1.7284718751907349,0.10021964460611343,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,0,0.8759684562683105,1.7560017108917236,0.25662389397621155,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,1,0.9218634963035583,3.1437065601348877,0.1083812266588211,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,2,0.8490294218063354,3.631033420562744,0.2112918198108673,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f5,3,0.8599270582199097,2.014286756515503,0.06451236456632614,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,-0.7117944359779358,2.9756317138671875,0.08550072461366653,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,0.5237506031990051,1.4615387916564941,0.11653458327054977,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,0.999936580657959,0.9835241436958313,0.21418334543704987,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,-0.8018227219581604,2.052489757537842,0.1278984099626541,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,0.6243832111358643,1.0926580429077148,-0.0323248952627182,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,0.7977553606033325,0.5200608372688293,0.1973056197166443,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,0.9512531757354736,1.2769068479537964,-0.2713359296321869,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,0.6152658462524414,0.9791149497032166,0.23396681249141693,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,0.782009482383728,1.0863122940063477,0.24662433564662933,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,0.9311923980712891,1.9646196365356445,0.13864530622959137,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,-0.12403297424316406,0.18463248014450073,0.1296456754207611,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,-0.2878691256046295,0.39813265204429626,0.153000608086586,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,-0.3766683340072632,0.8194119334220886,0.15878579020500183,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,-0.24197548627853394,2.971003293991089,0.3191891312599182,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,0.8394402861595154,1.0349617004394531,-0.027301853522658348,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,-0.2592743933200836,1.4149224758148193,0.5180594325065613,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,-0.4846951365470886,2.3415074348449707,0.5041766166687012,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,0.6549345850944519,1.4232932329177856,0.2569939196109772,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,0.9617599248886108,1.2278447151184082,0.3346945643424988,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,0.9692503213882446,1.3011304140090942,0.32852861285209656,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,0,0.8864003419876099,1.750760555267334,0.3096601366996765,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,1,-0.869621217250824,1.7524678707122803,0.34348997473716736,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,2,0.9830225110054016,1.8345870971679688,0.3069872558116913,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f6,3,0.8835220336914062,1.9762035608291626,0.30595630407333374,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,-0.711800217628479,2.975759506225586,0.08549950271844864,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,0.5237609148025513,1.4615000486373901,0.116533562541008,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,0.9996895790100098,0.9811083674430847,0.21655167639255524,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,-0.801930844783783,2.0494589805603027,0.12805496156215668,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,0.6222657561302185,1.0876694917678833,-0.03150278702378273,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,0.7635728120803833,0.49182912707328796,0.20227938890457153,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,0.9938773512840271,1.0877262353897095,-0.24279850721359253,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,0.6474125981330872,0.9671695232391357,0.2429681271314621,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,0.8008342385292053,1.1049734354019165,0.23820200562477112,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,0.9399306178092957,2.016568899154663,0.15466609597206116,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,-0.39078474044799805,0.19829188287258148,-0.04410818964242935,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,-0.5195434093475342,0.46468430757522583,0.04749593138694763,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,-0.5239453315734863,0.9192516803741455,0.2278289645910263,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,-0.2946501076221466,3.200965642929077,0.2933856248855591,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,0.9203940033912659,0.9708612561225891,-0.06940089911222458,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,-0.3282398283481598,1.4776140451431274,0.5086957216262817,3,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,-0.48247820138931274,2.3617801666259766,0.5064823627471924,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,0.6734460592269897,1.4216238260269165,0.2682408094406128,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,0.9647629261016846,1.2181901931762695,0.33930525183677673,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,0.96921706199646,1.3192529678344727,0.32257217168807983,4,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,0,0.8851503133773804,1.6473217010498047,0.3148726522922516,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,1,-0.8711320757865906,1.818850040435791,0.3454514145851135,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,2,0.9826637506484985,1.8167827129364014,0.3072182536125183,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f7,3,0.8827255964279175,1.9577611684799194,0.3047167658805847,5,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,0,-0.3199351131916046,1.0835524797439575,0.1553409993648529,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,1,-0.1787266731262207,0.4495416581630707,0.20149536430835724,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,2,0.9999368786811829,0.9839247465133667,0.09876326471567154,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,3,-0.6918948888778687,1.0641533136367798,-0.211782306432724,0,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,0,0.024565069004893303,0.43084800243377686,0.03254291042685509,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,1,-0.36728137731552124,0.8113225698471069,0.3193078637123108,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,2,0.935680627822876,0.5818923115730286,0.3625551462173462,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,3,0.6739087700843811,1.280202865600586,0.26137077808380127,1,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,0,0.4292852580547333,1.413238286972046,-0.01550776232033968,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,1,0.975794792175293,1.6772371530532837,0.3130669593811035,2,11,aligned,irrelevant_extension
2,1,irrelevant_extension:n2:k1:f8,2,0.1884450912475586,0.20749887824058533,-0.06506166607141495,2,11,aligned,irrelevant_extension
