correct,example_id,failure_reason,label,model_seed,oracle_substitution,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F2:validation:105,symbol_mismatch,failure,37,,28,validation,F2,28,13.620444774627686,canonical_functor_control,1,28
1,F2:validation:525,symbol_mismatch,failure,37,,28,validation,F2,28,7.301976203918457,reversed_functor_control,1,28
1,F2:validation:716,,binding,37,24=26,26,validation,F2,26,7.25398063659668,reversed_functor_control,1,26
1,F2:validation:340,,binding,37,25=18,18,validation,F2,18,7.960439682006836,canonical_predicate_control,1,18
1,F2:validation:490,,binding,37,23=21,21,validation,F2,21,8.401457786560059,canonical_functor_control,1,21
1,F2:validation:370,,binding,37,16=21,21,validation,F2,21,9.454358577728271,reversed_predicate_control,1,21
1,F2:validation:486,,binding,37,18=19,19,validation,F2,19,8.420112609863281,canonical_functor_control,1,19
1,F2:validation:34,,binding,37,16=21,21,validation,F2,21,9.70095157623291,reversed_functor_control,1,21
1,F2:validation:252,,binding,37,19=22,22,validation,F2,22,3.256802558898926,canonical_predicate_control,1,22
1,F2:validation:342,,binding,37,25=19,19,validation,F2,19,9.758912563323975,canonical_predicate_control,1,19
1,F2:validation:520,,binding,37,23=24,24,validation,F2,24,8.528852462768555,reversed_functor_control,1,24
1,F2:validation:288,,binding,37,22=16,16,validation,F2,16,5.581552505493164,canonical_functor_control,1,16
1,F2:validation:12,,binding,37,19=22,22,validation,F2,22,3.0157041549682617,canonical_functor_control,1,22
1,F2:validation:713,symbol_mismatch,failure,37,,28,validation,F2,28,14.065345764160156,reversed_functor_control,1,28
1,F2:validation:121,symbol_mismatch,failure,37,,28,validation,F2,28,13.66533899307251,reversed_functor_control,1,28
1,F2:validation:191,symbol_mismatch,failure,37,,28,validation,F2,28,10.71399974822998,reversed_predicate_control,1,28
1,F2:validation:707,symbol_mismatch,failure,37,,28,validation,F2,28,8.472381591796875,reversed_functor_control,1,28
1,F2:validation:421,symbol_mismatch,failure,37,,28,validation,F2,28,9.612879753112793,reversed_functor_control,1,28
1,F2:validation:400,,binding,37,20=24,24,validation,F2,24,8.128799438476562,canonical_functor_control,1,24
1,F2:validation:559,symbol_mismatch,failure,37,,28,validation,F2,28,6.334144592285156,reversed_predicate_control,1,28
1,F2:validation:514,,binding,37,22=21,21,validation,F2,21,8.619501113891602,reversed_functor_control,1,21
1,F2:validation:487,symbol_mismatch,failure,37,,28,validation,F2,28,10.777934551239014,canonical_functor_control,1,28
1,F2:validation:78,,binding,37,23=19,19,validation,F2,19,9.026573181152344,reversed_predicate_control,1,19
1,F2:validation:577,symbol_mismatch,failure,37,,28,validation,F2,28,13.267047882080078,canonical_functor_control,1,28
1,F2:validation:406,,binding,37,24=27,27,validation,F2,27,6.547408103942871,canonical_functor_control,1,27
1,F2:validation:361,symbol_mismatch,failure,37,,28,validation,F2,28,12.878207683563232,reversed_predicate_control,1,28
1,F2:validation:115,symbol_mismatch,failure,37,,28,validation,F2,28,14.39088249206543,canonical_functor_control,1,28
1,F2:validation:349,symbol_mismatch,failure,37,,28,validation,F2,28,13.402603149414062,canonical_predicate_control,1,28
1,F2:validation:602,,binding,37,20=17,17,validation,F2,17,7.218233108520508,reversed_functor_control,1,17
1,F2:validation:767,symbol_mismatch,failure,37,,28,validation,F2,28,10.147595882415771,reversed_predicate_control,1,28
1,F2:validation:428,,binding,37,27=26,26,validation,F2,26,8.046449661254883,reversed_functor_control,1,26
1,F2:validation:479,symbol_mismatch,failure,37,,28,validation,F2,28,12.33908462524414,reversed_predicate_control,1,28
1,F2:validation:664,,binding,37,20=24,24,validation,F2,24,7.732240676879883,reversed_predicate_control,1,24
1,F2:validation:64,,binding,37,18=24,24,validation,F2,24,6.01280403137207,canonical_predicate_control,1,24
1,F2:validation:437,symbol_mismatch,failure,37,,28,validation,F2,28,13.377415180206299,canonical_predicate_control,1,28
1,F2:validation:334,,binding,37,18=27,27,validation,F2,27,6.661170959472656,reversed_functor_control,1,27
1,F2:validation:548,,binding,37,19=26,26,validation,F2,26,9.267844200134277,canonical_predicate_control,1,26
1,F2:validation:543,symbol_mismatch,failure,37,,28,validation,F2,28,14.071298599243164,canonical_predicate_control,1,28
1,F2:validation:229,symbol_mismatch,failure,37,,28,validation,F2,28,11.870711326599121,reversed_functor_control,1,28
1,F2:validation:681,symbol_mismatch,failure,37,,28,validation,F2,28,14.565470218658447,canonical_functor_control,1,28
1,F2:validation:341,symbol_mismatch,failure,37,,28,validation,F2,28,9.49524736404419,canonical_predicate_control,1,28
1,F2:validation:456,,binding,37,26=16,16,validation,F2,16,2.8066282272338867,reversed_predicate_control,1,16
1,F2:validation:691,symbol_mismatch,failure,37,,28,validation,F2,28,13.894455432891846,canonical_functor_control,1,28
1,F2:validation:571,symbol_mismatch,failure,37,,28,validation,F2,28,13.016618251800537,reversed_predicate_control,1,28
1,F2:validation:291,symbol_mismatch,failure,37,,28,validation,F2,28,8.434779167175293,canonical_functor_control,1,28
1,F2:validation:118,,binding,37,21=27,27,validation,F2,27,5.5327911376953125,canonical_functor_control,1,27
1,F2:validation:269,symbol_mismatch,failure,37,,28,validation,F2,28,10.650291442871094,reversed_predicate_control,1,28
1,F2:validation:211,symbol_mismatch,failure,37,,28,validation,F2,28,13.112239837646484,canonical_functor_control,1,28
1,F2:validation:108,,binding,37,18=22,22,validation,F2,22,4.453313827514648,canonical_functor_control,1,22
1,F2:validation:363,symbol_mismatch,failure,37,,28,validation,F2,28,5.89836311340332,reversed_predicate_control,1,28
1,F2:validation:248,,binding,37,22=20,20,validation,F2,20,4.230101585388184,canonical_predicate_control,1,20
1,F2:validation:241,symbol_mismatch,failure,37,,28,validation,F2,28,10.371848583221436,canonical_predicate_control,1,28
1,F2:validation:612,,binding,37,19=22,22,validation,F2,22,6.748904228210449,reversed_functor_control,1,22
1,F2:validation:419,symbol_mismatch,failure,37,,28,validation,F2,28,7.656964302062988,reversed_functor_control,1,28
1,F2:validation:150,,binding,37,21=19,19,validation,F2,19,9.508650779724121,canonical_predicate_control,1,19
1,F2:validation:249,symbol_mismatch,failure,37,,28,validation,F2,28,11.683729648590088,canonical_predicate_control,1,28
1,F2:validation:755,symbol_mismatch,failure,37,,28,validation,F2,28,8.743518829345703,reversed_predicate_control,1,28
1,F2:validation:562,,binding,37,17=21,21,validation,F2,21,7.756677627563477,reversed_predicate_control,1,21
1,F2:validation:227,symbol_mismatch,failure,37,,28,validation,F2,28,7.155765533447266,reversed_functor_control,1,28
0,F2:validation:365,symbol_mismatch,failure,37,,18,validation,F2,28,-7.000517845153809,reversed_predicate_control,0,18
1,F2:validation:47,symbol_mismatch,failure,37,,28,validation,F2,28,9.181025505065918,reversed_functor_control,1,28
1,F2:validation:534,,binding,37,27=19,19,validation,F2,19,7.247697830200195,canonical_predicate_control,1,19
1,F2:validation:611,symbol_mismatch,failure,37,,28,validation,F2,28,12.714414596557617,reversed_functor_control,1,28
1,F2:validation:392,,binding,37,18=20,20,validation,F2,20,8.080656051635742,canonical_functor_control,1,20
1,F2:validation:492,,binding,37,19=22,22,validation,F2,22,3.5705604553222656,canonical_functor_control,1,22
1,F2:validation:647,symbol_mismatch,failure,37,,28,validation,F2,28,8.221283912658691,canonical_predicate_control,1,28
1,F2:validation:565,symbol_mismatch,failure,37,,28,validation,F2,28,9.412751197814941,reversed_predicate_control,1,28
1,F2:validation:484,,binding,37,19=18,18,validation,F2,18,6.609882354736328,canonical_functor_control,1,18
1,F2:validation:442,,binding,37,23=21,21,validation,F2,21,9.053266048431396,canonical_predicate_control,1,21
1,F2:validation:140,,binding,37,18=26,26,validation,F2,26,5.853532791137695,reversed_functor_control,1,26
1,F2:validation:336,,binding,37,23=16,16,validation,F2,16,7.654656410217285,canonical_predicate_control,1,16
1,F2:validation:306,,binding,37,22=25,25,validation,F2,25,7.45942497253418,canonical_functor_control,1,25
1,F2:validation:330,,binding,37,16=25,25,validation,F2,25,7.822765827178955,reversed_functor_control,1,25
1,F2:validation:273,symbol_mismatch,failure,37,,28,validation,F2,28,8.768083572387695,reversed_predicate_control,1,28
1,F2:validation:642,,binding,37,22=25,25,validation,F2,25,6.2430419921875,canonical_predicate_control,1,25
1,F2:validation:762,,binding,37,22=25,25,validation,F2,25,6.300670623779297,reversed_predicate_control,1,25
1,F2:validation:130,,binding,37,26=21,21,validation,F2,21,7.516751289367676,reversed_functor_control,1,21
1,F2:validation:734,,binding,37,25=23,23,validation,F2,23,8.528633117675781,canonical_predicate_control,1,23
1,F2:validation:694,,binding,37,20=27,27,validation,F2,27,5.139444351196289,canonical_functor_control,1,27
1,F2:validation:151,symbol_mismatch,failure,37,,28,validation,F2,28,9.850894927978516,canonical_predicate_control,1,28
1,F2:validation:687,symbol_mismatch,failure,37,,28,validation,F2,28,11.668954372406006,canonical_functor_control,1,28
1,F2:validation:378,,binding,37,24=25,25,validation,F2,25,7.845837593078613,reversed_predicate_control,1,25
1,F2:validation:469,symbol_mismatch,failure,37,,28,validation,F2,28,12.35607385635376,reversed_predicate_control,1,28
1,F2:validation:557,symbol_mismatch,failure,37,,28,validation,F2,28,5.847779273986816,reversed_predicate_control,1,28
1,F2:validation:180,,binding,37,24=22,22,validation,F2,22,6.808925628662109,reversed_predicate_control,1,22
1,F2:validation:436,,binding,37,24=18,18,validation,F2,18,5.4730329513549805,canonical_predicate_control,1,18
1,F2:validation:292,,binding,37,19=18,18,validation,F2,18,6.421588897705078,canonical_functor_control,1,18
1,F2:validation:166,,binding,37,24=27,27,validation,F2,27,4.585309028625488,canonical_predicate_control,1,27
1,F2:validation:362,,binding,37,19=17,17,validation,F2,17,7.667860984802246,reversed_predicate_control,1,17
1,F2:validation:521,symbol_mismatch,failure,37,,28,validation,F2,28,11.817877769470215,reversed_functor_control,1,28
1,F2:validation:114,,binding,37,27=25,25,validation,F2,25,6.628134727478027,canonical_functor_control,1,25
1,F2:validation:264,,binding,37,18=16,16,validation,F2,16,7.558862686157227,reversed_predicate_control,1,16
1,F2:validation:528,,binding,37,19=16,16,validation,F2,16,6.542263031005859,canonical_predicate_control,1,16
1,F2:validation:305,symbol_mismatch,failure,37,,28,validation,F2,28,14.465574741363525,canonical_functor_control,1,28
1,F2:validation:299,symbol_mismatch,failure,37,,28,validation,F2,28,13.258125305175781,canonical_functor_control,1,28
1,F2:validation:50,,binding,37,20=17,17,validation,F2,17,7.655325889587402,canonical_predicate_control,1,17
1,F2:validation:134,,binding,37,25=23,23,validation,F2,23,7.897454738616943,reversed_functor_control,1,23
1,F2:validation:644,,binding,37,24=26,26,validation,F2,26,8.959356307983398,canonical_predicate_control,1,26
1,F2:validation:352,,binding,37,16=24,24,validation,F2,24,7.539800643920898,canonical_predicate_control,1,24
1,F2:validation:744,,binding,37,27=16,16,validation,F2,16,0.7701253890991211,reversed_predicate_control,1,16
1,F2:validation:329,symbol_mismatch,failure,37,,28,validation,F2,28,15.056037425994873,reversed_functor_control,1,28
1,F2:validation:684,,binding,37,24=22,22,validation,F2,22,7.099937438964844,canonical_functor_control,1,22
1,F2:validation:391,symbol_mismatch,failure,37,,28,validation,F2,28,8.4725923538208,canonical_functor_control,1,28
1,F2:validation:447,symbol_mismatch,failure,37,,28,validation,F2,28,7.871695518493652,canonical_predicate_control,1,28
1,F2:validation:173,symbol_mismatch,failure,37,,28,validation,F2,28,6.403632164001465,reversed_predicate_control,1,28
1,F2:validation:137,symbol_mismatch,failure,37,,28,validation,F2,28,12.736560821533203,reversed_functor_control,1,28
1,F2:validation:195,symbol_mismatch,failure,37,,28,validation,F2,28,9.810259819030762,canonical_functor_control,1,28
1,F2:validation:79,symbol_mismatch,failure,37,,28,validation,F2,28,4.290579795837402,reversed_predicate_control,1,28
1,F2:validation:374,,binding,37,16=23,23,validation,F2,23,9.912610054016113,reversed_predicate_control,1,23
1,F2:validation:72,,binding,37,25=16,16,validation,F2,16,8.371370315551758,reversed_predicate_control,1,16
1,F2:validation:48,,binding,37,27=16,16,validation,F2,16,2.3419132232666016,canonical_predicate_control,1,16
1,F2:validation:706,,binding,37,27=21,21,validation,F2,21,6.542383193969727,reversed_functor_control,1,21
1,F2:validation:63,symbol_mismatch,failure,37,,28,validation,F2,28,4.503706932067871,canonical_predicate_control,1,28
1,F2:validation:23,symbol_mismatch,failure,37,,28,validation,F2,28,10.101330757141113,canonical_functor_control,1,28
0,F2:validation:641,symbol_mismatch,failure,37,,24,validation,F2,28,-7.966527938842773,canonical_predicate_control,0,24
1,F2:validation:678,,binding,37,25=19,19,validation,F2,19,8.614262580871582,canonical_functor_control,1,19
1,F2:validation:418,,binding,37,24=21,21,validation,F2,21,8.526406288146973,reversed_functor_control,1,21
1,F2:validation:483,symbol_mismatch,failure,37,,28,validation,F2,28,7.043951034545898,canonical_functor_control,1,28
1,F2:validation:555,symbol_mismatch,failure,37,,28,validation,F2,28,3.9480953216552734,reversed_predicate_control,1,28
1,F2:validation:752,,binding,37,18=20,20,validation,F2,20,5.269492149353027,reversed_predicate_control,1,20
1,F2:validation:324,,binding,37,23=22,22,validation,F2,22,5.772124290466309,reversed_functor_control,1,22
1,F2:validation:458,,binding,37,26=17,17,validation,F2,17,7.551114082336426,reversed_predicate_control,1,17
1,F2:validation:619,symbol_mismatch,failure,37,,28,validation,F2,28,15.933810234069824,reversed_functor_control,1,28
1,F2:validation:539,symbol_mismatch,failure,37,,28,validation,F2,28,1.9698982238769531,canonical_predicate_control,1,28
1,F2:validation:616,,binding,37,25=24,24,validation,F2,24,10.41134262084961,reversed_functor_control,1,24
1,F2:validation:77,symbol_mismatch,failure,37,,28,validation,F2,28,4.21315336227417,reversed_predicate_control,1,28
1,F2:validation:125,symbol_mismatch,failure,37,,28,validation,F2,28,11.7879319190979,reversed_functor_control,1,28
1,F2:validation:583,symbol_mismatch,failure,37,,28,validation,F2,28,11.974874019622803,canonical_functor_control,1,28
1,F2:validation:231,symbol_mismatch,failure,37,,28,validation,F2,28,14.792738914489746,reversed_functor_control,1,28
1,F2:validation:182,,binding,37,24=23,23,validation,F2,23,5.536917686462402,reversed_predicate_control,1,23
1,F2:validation:668,,binding,37,21=26,26,validation,F2,26,7.107220649719238,reversed_predicate_control,1,26
1,F2:validation:500,,binding,37,22=26,26,validation,F2,26,9.095002174377441,canonical_functor_control,1,26
1,F2:validation:572,,binding,37,24=26,26,validation,F2,26,8.306861877441406,reversed_predicate_control,1,26
1,F2:validation:549,symbol_mismatch,failure,37,,28,validation,F2,28,10.746342658996582,canonical_predicate_control,1,28
1,F2:validation:298,,binding,37,20=21,21,validation,F2,21,6.566298484802246,canonical_functor_control,1,21
1,F2:validation:74,,binding,37,24=17,17,validation,F2,17,7.581832408905029,reversed_predicate_control,1,17
1,F2:validation:733,symbol_mismatch,failure,37,,28,validation,F2,28,9.40951156616211,canonical_predicate_control,1,28
1,F2:validation:748,,binding,37,27=18,18,validation,F2,18,7.879142761230469,reversed_predicate_control,1,18
1,F2:validation:383,symbol_mismatch,failure,37,,28,validation,F2,28,10.614070892333984,reversed_predicate_control,1,28
1,F2:validation:594,,binding,37,24=25,25,validation,F2,25,6.686359405517578,canonical_functor_control,1,25
1,F2:validation:369,symbol_mismatch,failure,37,,28,validation,F2,28,11.340610980987549,reversed_predicate_control,1,28
1,F2:validation:669,symbol_mismatch,failure,37,,28,validation,F2,28,11.176132202148438,reversed_predicate_control,1,28
1,F2:validation:498,,binding,37,23=25,25,validation,F2,25,7.272686004638672,canonical_functor_control,1,25
1,F2:validation:204,,binding,37,24=22,22,validation,F2,22,5.6840972900390625,canonical_functor_control,1,22
1,F2:validation:613,symbol_mismatch,failure,37,,28,validation,F2,28,13.975212097167969,reversed_functor_control,1,28
1,F2:validation:220,,binding,37,20=18,18,validation,F2,18,9.126729965209961,reversed_functor_control,1,18
1,F2:validation:6,,binding,37,22=19,19,validation,F2,19,10.878576278686523,canonical_functor_control,1,19
1,F2:validation:685,symbol_mismatch,failure,37,,28,validation,F2,28,12.092581272125244,canonical_functor_control,1,28
1,F2:validation:435,symbol_mismatch,failure,37,,28,validation,F2,28,5.869339942932129,canonical_predicate_control,1,28
1,F2:validation:441,symbol_mismatch,failure,37,,28,validation,F2,28,14.675196647644043,canonical_predicate_control,1,28
1,F2:validation:575,symbol_mismatch,failure,37,,28,validation,F2,28,14.447803020477295,reversed_predicate_control,1,28
1,F2:validation:217,symbol_mismatch,failure,37,,28,validation,F2,28,16.110615015029907,reversed_functor_control,1,28
1,F2:validation:464,,binding,37,25=20,20,validation,F2,20,7.286120414733887,reversed_predicate_control,1,20
1,F2:validation:670,,binding,37,23=27,27,validation,F2,27,5.083010673522949,reversed_predicate_control,1,27
1,F2:validation:345,symbol_mismatch,failure,37,,28,validation,F2,28,15.783268451690674,canonical_predicate_control,1,28
1,F2:validation:628,,binding,37,25=18,18,validation,F2,18,7.640523433685303,canonical_predicate_control,1,18
1,F2:validation:123,symbol_mismatch,failure,37,,28,validation,F2,28,9.770943641662598,reversed_functor_control,1,28
1,F2:validation:54,,binding,37,16=19,19,validation,F2,19,7.106583595275879,canonical_predicate_control,1,19
1,F2:validation:652,,binding,37,16=18,18,validation,F2,18,8.10906457901001,reversed_predicate_control,1,18
1,F2:validation:49,symbol_mismatch,failure,37,,28,validation,F2,28,12.992321968078613,canonical_predicate_control,1,28
1,F2:validation:765,symbol_mismatch,failure,37,,28,validation,F2,28,7.964007377624512,reversed_predicate_control,1,28
1,F2:validation:226,,binding,37,18=21,21,validation,F2,21,9.834818840026855,reversed_functor_control,1,21
1,F2:validation:624,,binding,37,26=16,16,validation,F2,16,1.9061698913574219,canonical_predicate_control,1,16
1,F2:validation:271,symbol_mismatch,failure,37,,28,validation,F2,28,13.52190113067627,reversed_predicate_control,1,28
1,F2:validation:3,symbol_mismatch,failure,37,,28,validation,F2,28,4.591632843017578,canonical_functor_control,1,28
1,F2:validation:139,symbol_mismatch,failure,37,,28,validation,F2,28,7.733841896057129,reversed_functor_control,1,28
1,F2:validation:540,,binding,37,26=22,22,validation,F2,22,7.470409393310547,canonical_predicate_control,1,22
1,F2:validation:199,symbol_mismatch,failure,37,,28,validation,F2,28,9.19722843170166,canonical_functor_control,1,28
1,F2:validation:766,,binding,37,16=27,27,validation,F2,27,5.798680305480957,reversed_predicate_control,1,27
1,F2:validation:517,symbol_mismatch,failure,37,,28,validation,F2,28,14.442583084106445,reversed_functor_control,1,28
1,F2:validation:317,symbol_mismatch,failure,37,,28,validation,F2,28,11.472641944885254,reversed_functor_control,1,28
1,F2:validation:560,,binding,37,16=20,20,validation,F2,20,5.426268577575684,reversed_predicate_control,1,20
1,F2:validation:321,symbol_mismatch,failure,37,,28,validation,F2,28,10.565134048461914,reversed_functor_control,1,28
1,F2:validation:397,symbol_mismatch,failure,37,,28,validation,F2,28,12.840484619140625,canonical_functor_control,1,28
1,F2:validation:625,symbol_mismatch,failure,37,,28,validation,F2,28,10.397197246551514,canonical_predicate_control,1,28
1,F2:validation:422,,binding,37,20=23,23,validation,F2,23,7.024696350097656,reversed_functor_control,1,23
1,F2:validation:699,symbol_mismatch,failure,37,,28,validation,F2,28,14.490774631500244,reversed_functor_control,1,28
1,F2:validation:703,symbol_mismatch,failure,37,,28,validation,F2,28,12.857892513275146,reversed_functor_control,1,28
1,F2:validation:547,symbol_mismatch,failure,37,,28,validation,F2,28,13.346092700958252,canonical_predicate_control,1,28
1,F2:validation:561,symbol_mismatch,failure,37,,28,validation,F2,28,6.845250129699707,reversed_predicate_control,1,28
1,F2:validation:234,,binding,37,16=25,25,validation,F2,25,8.00246524810791,reversed_functor_control,1,25
1,F2:validation:505,symbol_mismatch,failure,37,,28,validation,F2,28,15.72236156463623,reversed_functor_control,1,28
1,F2:validation:477,symbol_mismatch,failure,37,,28,validation,F2,28,8.944559574127197,reversed_predicate_control,1,28
1,F2:validation:13,symbol_mismatch,failure,37,,28,validation,F2,28,15.267968654632568,canonical_functor_control,1,28
1,F2:validation:439,symbol_mismatch,failure,37,,28,validation,F2,28,15.180557250976562,canonical_predicate_control,1,28
1,F2:validation:323,symbol_mismatch,failure,37,,28,validation,F2,28,16.08125066757202,reversed_functor_control,1,28
1,F2:validation:410,,binding,37,21=17,17,validation,F2,17,8.696120738983154,reversed_functor_control,1,17
1,F2:validation:215,symbol_mismatch,failure,37,,28,validation,F2,28,12.292255878448486,canonical_functor_control,1,28
1,F2:validation:200,,binding,37,23=20,20,validation,F2,20,6.623220443725586,canonical_functor_control,1,20
1,F2:validation:531,symbol_mismatch,failure,37,,28,validation,F2,28,12.185536861419678,canonical_predicate_control,1,28
1,F2:validation:600,,binding,37,27=16,16,validation,F2,16,4.930377006530762,reversed_functor_control,1,16
1,F2:validation:293,symbol_mismatch,failure,37,,28,validation,F2,28,10.857319831848145,canonical_functor_control,1,28
1,F2:validation:346,,binding,37,27=21,21,validation,F2,21,4.198624610900879,canonical_predicate_control,1,21
1,F2:validation:700,,binding,37,17=18,18,validation,F2,18,6.989668846130371,reversed_functor_control,1,18
1,F2:validation:5,symbol_mismatch,failure,37,,28,validation,F2,28,12.306425094604492,canonical_functor_control,1,28
1,F2:validation:81,symbol_mismatch,failure,37,,28,validation,F2,28,9.601766586303711,reversed_predicate_control,1,28
1,F2:validation:152,,binding,37,18=20,20,validation,F2,20,7.144709587097168,canonical_predicate_control,1,20
0,F2:validation:727,symbol_mismatch,failure,37,,19,validation,F2,28,-4.914634704589844,canonical_predicate_control,0,19
1,F2:validation:705,symbol_mismatch,failure,37,,28,validation,F2,28,11.374574661254883,reversed_functor_control,1,28
1,F2:validation:738,,binding,37,22=25,25,validation,F2,25,6.923872947692871,canonical_predicate_control,1,25
0,F2:validation:569,symbol_mismatch,failure,37,,24,validation,F2,28,-4.448386192321777,reversed_predicate_control,0,24
1,F2:validation:444,,binding,37,17=22,22,validation,F2,22,3.1425161361694336,canonical_predicate_control,1,22
1,F2:validation:629,symbol_mismatch,failure,37,,28,validation,F2,28,14.128999710083008,canonical_predicate_control,1,28
1,F2:validation:171,symbol_mismatch,failure,37,,28,validation,F2,28,11.163584232330322,reversed_predicate_control,1,28
1,F2:validation:457,symbol_mismatch,failure,37,,28,validation,F2,28,5.948288917541504,reversed_predicate_control,1,28
1,F2:validation:496,,binding,37,25=24,24,validation,F2,24,8.416726112365723,canonical_functor_control,1,24
1,F2:validation:116,,binding,37,17=26,26,validation,F2,26,7.727471351623535,canonical_functor_control,1,26
1,F2:validation:22,,binding,37,18=27,27,validation,F2,27,7.863559722900391,canonical_functor_control,1,27
1,F2:validation:433,symbol_mismatch,failure,37,,28,validation,F2,28,10.759106636047363,canonical_predicate_control,1,28
1,F2:validation:481,symbol_mismatch,failure,37,,28,validation,F2,28,16.52239227294922,canonical_functor_control,1,28
1,F2:validation:452,,binding,37,24=26,26,validation,F2,26,9.95315170288086,canonical_predicate_control,1,26
1,F2:validation:657,symbol_mismatch,failure,37,,28,validation,F2,28,1.4324798583984375,reversed_predicate_control,1,28
1,F2:validation:488,,binding,37,19=20,20,validation,F2,20,8.813987731933594,canonical_functor_control,1,20
1,F2:validation:222,,binding,37,21=19,19,validation,F2,19,9.131596565246582,reversed_functor_control,1,19
1,F2:validation:300,,binding,37,25=22,22,validation,F2,22,6.226132392883301,canonical_functor_control,1,22
1,F2:validation:634,,binding,37,20=21,21,validation,F2,21,6.546725273132324,canonical_predicate_control,1,21
1,F2:validation:24,,binding,37,20=16,16,validation,F2,16,7.781686782836914,reversed_functor_control,1,16
1,F2:validation:202,,binding,37,24=21,21,validation,F2,21,8.459426879882812,canonical_functor_control,1,21
1,F2:validation:186,,binding,37,17=25,25,validation,F2,25,7.912100791931152,reversed_predicate_control,1,25
1,F2:validation:729,symbol_mismatch,failure,37,,28,validation,F2,28,16.085058212280273,canonical_predicate_control,1,28
1,F2:validation:511,symbol_mismatch,failure,37,,28,validation,F2,28,13.197400569915771,reversed_functor_control,1,28
1,F2:validation:66,,binding,37,18=25,25,validation,F2,25,7.848817348480225,canonical_predicate_control,1,25
1,F2:validation:272,,binding,37,27=20,20,validation,F2,20,6.637456893920898,reversed_predicate_control,1,20
1,F2:validation:618,,binding,37,23=25,25,validation,F2,25,8.051332473754883,reversed_functor_control,1,25
1,F2:validation:282,,binding,37,26=25,25,validation,F2,25,8.752564430236816,reversed_predicate_control,1,25
1,F2:validation:434,,binding,37,26=17,17,validation,F2,17,6.755982398986816,canonical_predicate_control,1,17
1,F2:validation:712,,binding,37,16=24,24,validation,F2,24,7.600964546203613,reversed_functor_control,1,24
1,F2:validation:162,,binding,37,20=25,25,validation,F2,25,6.504648208618164,canonical_predicate_control,1,25
1,F2:validation:553,symbol_mismatch,failure,37,,28,validation,F2,28,11.543059825897217,reversed_predicate_control,1,28
1,F2:validation:87,symbol_mismatch,failure,37,,28,validation,F2,28,6.95049524307251,reversed_predicate_control,1,28
1,F2:validation:0,,binding,37,26=16,16,validation,F2,16,5.6438140869140625,canonical_functor_control,1,16
1,F2:validation:440,,binding,37,18=20,20,validation,F2,20,9.051277160644531,canonical_predicate_control,1,20
1,F2:validation:255,symbol_mismatch,failure,37,,28,validation,F2,28,4.61536979675293,canonical_predicate_control,1,28
1,F2:validation:73,symbol_mismatch,failure,37,,28,validation,F2,28,10.159835815429688,reversed_predicate_control,1,28
