binary_correct,binary_margin,correct,example_id,label,model_seed,namespace,prediction,split,stage,target,template
1,11.230325698852539,1,P0:validation:335,negative,37,va,61,validation,P0,61,disjunction_introduction
1,12.506803512573242,1,P0:validation:366,positive,37,va,60,validation,P0,60,double_negation
1,20.265610933303833,1,P0:validation:505,negative,37,va,61,validation,P0,61,conjunction_elimination
1,7.425825119018555,1,P0:validation:473,negative,37,va,61,validation,P0,61,disjunction_introduction
1,15.360313415527344,1,P0:validation:72,positive,37,va,60,validation,P0,60,double_negation
1,12.506803512573242,1,P0:validation:120,positive,37,va,60,validation,P0,60,double_negation
1,9.119664192199707,1,P0:validation:25,negative,37,va,61,validation,P0,61,conjunction_elimination
1,15.192383289337158,1,P0:validation:447,negative,37,va,61,validation,P0,61,double_negation
1,15.482975959777832,1,P0:validation:202,positive,37,va,60,validation,P0,60,conjunction_elimination
1,24.385177612304688,1,P0:validation:208,positive,37,va,60,validation,P0,60,conjunction_elimination
1,12.846674919128418,1,P0:validation:465,negative,37,va,61,validation,P0,61,double_negation
1,20.549221515655518,1,P0:validation:130,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.004694938659668,1,P0:validation:388,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.820526123046875,1,P0:validation:182,positive,37,va,60,validation,P0,60,disjunction_introduction
1,10.572128295898438,1,P0:validation:413,negative,37,va,61,validation,P0,61,disjunction_introduction
1,14.922536849975586,1,P0:validation:454,positive,37,va,60,validation,P0,60,conjunction_elimination
1,11.941564559936523,1,P0:validation:183,negative,37,va,61,validation,P0,61,double_negation
1,22.640019416809082,1,P0:validation:373,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.005448341369629,1,P0:validation:305,negative,37,va,61,validation,P0,61,disjunction_introduction
1,15.360313415527344,1,P0:validation:402,positive,37,va,60,validation,P0,60,double_negation
1,7.347067832946777,1,P0:validation:92,positive,37,va,60,validation,P0,60,disjunction_introduction
1,8.50267505645752,1,P0:validation:20,positive,37,va,60,validation,P0,60,disjunction_introduction
1,15.03597116470337,1,P0:validation:136,positive,37,va,60,validation,P0,60,conjunction_elimination
1,10.25754451751709,1,P0:validation:437,negative,37,va,61,validation,P0,61,disjunction_introduction
1,26.271274983882904,1,P0:validation:394,positive,37,va,60,validation,P0,60,conjunction_elimination
1,18.250056982040405,1,P0:validation:409,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.766425132751465,1,P0:validation:50,positive,37,va,60,validation,P0,60,disjunction_introduction
1,9.672568321228027,1,P0:validation:461,negative,37,va,61,validation,P0,61,disjunction_introduction
1,20.75810158252716,1,P0:validation:205,negative,37,va,61,validation,P0,61,conjunction_elimination
1,16.138951301574707,1,P0:validation:358,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.083277702331543,1,P0:validation:312,positive,37,va,60,validation,P0,60,double_negation
1,14.627543449401855,1,P0:validation:124,positive,37,va,60,validation,P0,60,conjunction_elimination
1,13.146440505981445,1,P0:validation:288,positive,37,va,60,validation,P0,60,double_negation
1,8.495561599731445,1,P0:validation:89,negative,37,va,61,validation,P0,61,disjunction_introduction
1,13.151500225067139,1,P0:validation:45,negative,37,va,61,validation,P0,61,double_negation
1,10.33005142211914,1,P0:validation:374,positive,37,va,60,validation,P0,60,disjunction_introduction
1,13.606512069702148,1,P0:validation:82,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.083277702331543,1,P0:validation:66,positive,37,va,60,validation,P0,60,double_negation
1,22.291016817092896,1,P0:validation:169,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.830095291137695,1,P0:validation:269,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.083277702331543,1,P0:validation:510,positive,37,va,60,validation,P0,60,double_negation
1,25.30175280570984,1,P0:validation:256,positive,37,va,60,validation,P0,60,conjunction_elimination
1,14.867697715759277,1,P0:validation:154,positive,37,va,60,validation,P0,60,conjunction_elimination
1,23.071523904800415,1,P0:validation:103,negative,37,va,61,validation,P0,61,conjunction_elimination
1,15.360313415527344,1,P0:validation:480,positive,37,va,60,validation,P0,60,double_negation
1,25.04550337791443,1,P0:validation:478,positive,37,va,60,validation,P0,60,conjunction_elimination
1,26.575218200683594,1,P0:validation:379,negative,37,va,61,validation,P0,61,conjunction_elimination
1,20.305611848831177,1,P0:validation:325,negative,37,va,61,validation,P0,61,conjunction_elimination
1,7.610123634338379,1,P0:validation:176,positive,37,va,60,validation,P0,60,disjunction_introduction
1,11.876355171203613,1,P0:validation:317,negative,37,va,61,validation,P0,61,disjunction_introduction
1,10.55450439453125,1,P0:validation:239,negative,37,va,61,validation,P0,61,disjunction_introduction
1,16.92813754081726,1,P0:validation:315,negative,37,va,61,validation,P0,61,double_negation
1,25.39348030090332,1,P0:validation:307,negative,37,va,61,validation,P0,61,conjunction_elimination
1,12.506803512573242,1,P0:validation:246,positive,37,va,60,validation,P0,60,double_negation
1,9.083277702331543,1,P0:validation:48,positive,37,va,60,validation,P0,60,double_negation
1,14.846010208129883,1,P0:validation:94,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.03114128112793,1,P0:validation:444,positive,37,va,60,validation,P0,60,double_negation
1,22.011966466903687,1,P0:validation:475,negative,37,va,61,validation,P0,61,conjunction_elimination
1,13.72142219543457,1,P0:validation:10,positive,37,va,60,validation,P0,60,conjunction_elimination
1,10.226443767547607,1,P0:validation:29,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.083277702331543,1,P0:validation:174,positive,37,va,60,validation,P0,60,double_negation
1,13.233067512512207,1,P0:validation:207,negative,37,va,61,validation,P0,61,double_negation
1,17.514083683490753,1,P0:validation:357,negative,37,va,61,validation,P0,61,double_negation
1,15.355125904083252,1,P0:validation:442,positive,37,va,60,validation,P0,60,conjunction_elimination
1,12.9176025390625,1,P0:validation:184,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.525025844573975,1,P0:validation:81,negative,37,va,61,validation,P0,61,double_negation
1,27.407915115356445,1,P0:validation:97,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.944283485412598,1,P0:validation:488,positive,37,va,60,validation,P0,60,disjunction_introduction
1,10.590120792388916,1,P0:validation:71,negative,37,va,61,validation,P0,61,disjunction_introduction
1,15.704663753509521,1,P0:validation:439,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.982783317565918,1,P0:validation:2,positive,37,va,60,validation,P0,60,disjunction_introduction
1,12.27508020401001,1,P0:validation:389,negative,37,va,61,validation,P0,61,disjunction_introduction
1,10.238914012908936,1,P0:validation:275,negative,37,va,61,validation,P0,61,disjunction_introduction
1,10.773723602294922,1,P0:validation:425,negative,37,va,61,validation,P0,61,disjunction_introduction
1,12.821673393249512,1,P0:validation:225,negative,37,va,61,validation,P0,61,double_negation
1,12.333796501159668,1,P0:validation:438,positive,37,va,60,validation,P0,60,double_negation
1,15.325000762939453,1,P0:validation:76,positive,37,va,60,validation,P0,60,conjunction_elimination
1,14.33395004272461,1,P0:validation:448,positive,37,va,60,validation,P0,60,conjunction_elimination
1,24.069997429847717,1,P0:validation:364,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.360313415527344,1,P0:validation:54,positive,37,va,60,validation,P0,60,double_negation
1,9.5683012008667,1,P0:validation:497,negative,37,va,61,validation,P0,61,disjunction_introduction
1,26.76563262939453,1,P0:validation:115,negative,37,va,61,validation,P0,61,conjunction_elimination
1,14.331525325775146,1,P0:validation:237,negative,37,va,61,validation,P0,61,double_negation
1,14.86906909942627,1,P0:validation:118,positive,37,va,60,validation,P0,60,conjunction_elimination
1,8.792434692382812,1,P0:validation:386,positive,37,va,60,validation,P0,60,disjunction_introduction
1,13.146440505981445,1,P0:validation:216,positive,37,va,60,validation,P0,60,double_negation
1,11.350950717926025,1,P0:validation:483,negative,37,va,61,validation,P0,61,double_negation
1,10.36193323135376,1,P0:validation:215,negative,37,va,61,validation,P0,61,disjunction_introduction
1,14.534404277801514,1,P0:validation:453,negative,37,va,61,validation,P0,61,double_negation
1,9.083277702331543,1,P0:validation:60,positive,37,va,60,validation,P0,60,double_negation
1,10.347879409790039,1,P0:validation:396,positive,37,va,60,validation,P0,60,double_negation
1,9.79093074798584,1,P0:validation:485,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.67131757736206,1,P0:validation:257,negative,37,va,61,validation,P0,61,disjunction_introduction
1,8.8102445602417,1,P0:validation:362,positive,37,va,60,validation,P0,60,disjunction_introduction
1,9.03114128112793,1,P0:validation:468,positive,37,va,60,validation,P0,60,double_negation
1,12.506803512573242,1,P0:validation:276,positive,37,va,60,validation,P0,60,double_negation
1,21.493942737579346,1,P0:validation:217,negative,37,va,61,validation,P0,61,conjunction_elimination
1,13.93721866607666,1,P0:validation:328,positive,37,va,60,validation,P0,60,conjunction_elimination
1,24.511384963989258,1,P0:validation:61,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.243595123291016,1,P0:validation:407,negative,37,va,61,validation,P0,61,disjunction_introduction
1,20.173156797885895,1,P0:validation:141,negative,37,va,61,validation,P0,61,double_negation
1,8.763980865478516,1,P0:validation:26,positive,37,va,60,validation,P0,60,disjunction_introduction
1,18.226382970809937,1,P0:validation:51,negative,37,va,61,validation,P0,61,double_negation
1,22.00634741783142,1,P0:validation:283,negative,37,va,61,validation,P0,61,conjunction_elimination
1,14.6488618850708,1,P0:validation:214,positive,37,va,60,validation,P0,60,conjunction_elimination
1,13.478142738342285,1,P0:validation:244,positive,37,va,60,validation,P0,60,conjunction_elimination
1,21.422895431518555,1,P0:validation:99,negative,37,va,61,validation,P0,61,double_negation
1,13.82125186920166,1,P0:validation:456,positive,37,va,60,validation,P0,60,double_negation
1,15.297327041625977,1,P0:validation:18,positive,37,va,60,validation,P0,60,double_negation
1,13.82125186920166,1,P0:validation:252,positive,37,va,60,validation,P0,60,double_negation
1,23.731278896331787,1,P0:validation:30,positive,37,va,60,validation,P0,60,double_negation
1,15.606887340545654,1,P0:validation:393,negative,37,va,61,validation,P0,61,double_negation
1,10.90635633468628,1,P0:validation:395,negative,37,va,61,validation,P0,61,disjunction_introduction
1,13.032017230987549,1,P0:validation:303,negative,37,va,61,validation,P0,61,double_negation
1,23.731278896331787,1,P0:validation:348,positive,37,va,60,validation,P0,60,double_negation
1,15.192383289337158,1,P0:validation:165,negative,37,va,61,validation,P0,61,double_negation
1,24.554145336151123,1,P0:validation:151,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.595443725585938,1,P0:validation:314,positive,37,va,60,validation,P0,60,disjunction_introduction
1,19.1525616645813,1,P0:validation:441,negative,37,va,61,validation,P0,61,double_negation
1,24.92209815979004,1,P0:validation:265,negative,37,va,61,validation,P0,61,conjunction_elimination
1,25.82704257965088,1,P0:validation:343,negative,37,va,61,validation,P0,61,conjunction_elimination
1,23.078884601593018,1,P0:validation:19,negative,37,va,61,validation,P0,61,conjunction_elimination
1,24.645354747772217,1,P0:validation:271,negative,37,va,61,validation,P0,61,conjunction_elimination
1,14.9469575881958,1,P0:validation:304,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.732217788696289,1,P0:validation:23,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.506631851196289,1,P0:validation:86,positive,37,va,60,validation,P0,60,disjunction_introduction
1,9.219683647155762,1,P0:validation:458,positive,37,va,60,validation,P0,60,disjunction_introduction
1,17.479164600372314,1,P0:validation:316,positive,37,va,60,validation,P0,60,conjunction_elimination
1,12.333796501159668,1,P0:validation:228,positive,37,va,60,validation,P0,60,double_negation
1,11.267937183380127,1,P0:validation:167,negative,37,va,61,validation,P0,61,disjunction_introduction
1,19.324910819530487,1,P0:validation:37,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.695324897766113,1,P0:validation:251,negative,37,va,61,validation,P0,61,disjunction_introduction
1,10.22999906539917,1,P0:validation:287,negative,37,va,61,validation,P0,61,disjunction_introduction
1,15.909481287002563,1,P0:validation:385,negative,37,va,61,validation,P0,61,conjunction_elimination
1,7.378040313720703,1,P0:validation:41,negative,37,va,61,validation,P0,61,disjunction_introduction
1,14.543678283691406,1,P0:validation:112,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.159855842590332,1,P0:validation:177,negative,37,va,61,validation,P0,61,double_negation
1,24.82563018798828,1,P0:validation:123,negative,37,va,61,validation,P0,61,double_negation
1,22.90796995162964,1,P0:validation:301,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.786705017089844,1,P0:validation:32,positive,37,va,60,validation,P0,60,disjunction_introduction
1,14.274445533752441,1,P0:validation:298,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.354214668273926,1,P0:validation:34,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.770107984542847,1,P0:validation:1,negative,37,va,61,validation,P0,61,conjunction_elimination
1,11.516828060150146,1,P0:validation:299,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.239327430725098,1,P0:validation:416,positive,37,va,60,validation,P0,60,disjunction_introduction
1,16.601394653320312,1,P0:validation:399,negative,37,va,61,validation,P0,61,double_negation
1,9.407366752624512,1,P0:validation:503,negative,37,va,61,validation,P0,61,disjunction_introduction
1,12.217138767242432,1,P0:validation:377,negative,37,va,61,validation,P0,61,disjunction_introduction
1,22.314473152160645,1,P0:validation:235,negative,37,va,61,validation,P0,61,conjunction_elimination
1,19.49214595556259,1,P0:validation:121,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.1947021484375,1,P0:validation:353,negative,37,va,61,validation,P0,61,disjunction_introduction
1,22.981260776519775,1,P0:validation:337,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.03114128112793,1,P0:validation:198,positive,37,va,60,validation,P0,60,double_negation
1,9.777240753173828,1,P0:validation:53,negative,37,va,61,validation,P0,61,disjunction_introduction
1,23.173081636428833,1,P0:validation:64,positive,37,va,60,validation,P0,60,conjunction_elimination
1,21.58062744140625,1,P0:validation:28,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.536251068115234,1,P0:validation:238,positive,37,va,60,validation,P0,60,conjunction_elimination
1,11.26219892501831,1,P0:validation:329,negative,37,va,61,validation,P0,61,disjunction_introduction
1,11.940825462341309,1,P0:validation:90,positive,37,va,60,validation,P0,60,double_negation
1,16.98031711578369,1,P0:validation:171,negative,37,va,61,validation,P0,61,double_negation
1,11.738946437835693,1,P0:validation:219,negative,37,va,61,validation,P0,61,double_negation
1,15.288113355636597,1,P0:validation:411,negative,37,va,61,validation,P0,61,double_negation
1,14.86906909942627,1,P0:validation:250,positive,37,va,60,validation,P0,60,conjunction_elimination
1,8.887755393981934,1,P0:validation:128,positive,37,va,60,validation,P0,60,disjunction_introduction
1,14.301418781280518,1,P0:validation:297,negative,37,va,61,validation,P0,61,double_negation
1,10.351195335388184,1,P0:validation:272,positive,37,va,60,validation,P0,60,disjunction_introduction
1,14.18682861328125,1,P0:validation:508,positive,37,va,60,validation,P0,60,conjunction_elimination
1,27.59232997894287,1,P0:validation:457,negative,37,va,61,validation,P0,61,conjunction_elimination
1,23.731278896331787,1,P0:validation:342,positive,37,va,60,validation,P0,60,double_negation
1,10.227710723876953,1,P0:validation:281,negative,37,va,61,validation,P0,61,disjunction_introduction
1,23.143497943878174,1,P0:validation:361,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.234081268310547,1,P0:validation:467,negative,37,va,61,validation,P0,61,disjunction_introduction
1,15.360313415527344,1,P0:validation:186,positive,37,va,60,validation,P0,60,double_negation
1,9.649133682250977,1,P0:validation:59,negative,37,va,61,validation,P0,61,disjunction_introduction
1,6.431707382202148,1,P0:validation:143,negative,37,va,61,validation,P0,61,disjunction_introduction
1,11.21737289428711,1,P0:validation:422,positive,37,va,60,validation,P0,60,disjunction_introduction
1,11.21737289428711,1,P0:validation:482,positive,37,va,60,validation,P0,60,disjunction_introduction
1,23.157769203186035,1,P0:validation:157,negative,37,va,61,validation,P0,61,conjunction_elimination
1,11.738946437835693,1,P0:validation:381,negative,37,va,61,validation,P0,61,double_negation
1,9.691006660461426,1,P0:validation:104,positive,37,va,60,validation,P0,60,disjunction_introduction
1,8.60156536102295,1,P0:validation:35,negative,37,va,61,validation,P0,61,disjunction_introduction
1,14.75031852722168,1,P0:validation:340,positive,37,va,60,validation,P0,60,conjunction_elimination
1,12.741334438323975,1,P0:validation:501,negative,37,va,61,validation,P0,61,double_negation
1,9.083277702331543,1,P0:validation:180,positive,37,va,60,validation,P0,60,double_negation
1,9.219683647155762,1,P0:validation:380,positive,37,va,60,validation,P0,60,disjunction_introduction
1,23.093618392944336,1,P0:validation:147,negative,37,va,61,validation,P0,61,double_negation
1,20.402501225471497,1,P0:validation:259,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.89580249786377,1,P0:validation:155,negative,37,va,61,validation,P0,61,disjunction_introduction
1,26.16619873046875,1,P0:validation:229,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.506631851196289,1,P0:validation:80,positive,37,va,60,validation,P0,60,disjunction_introduction
1,14.534404277801514,1,P0:validation:339,negative,37,va,61,validation,P0,61,double_negation
1,15.82464075088501,1,P0:validation:261,negative,37,va,61,validation,P0,61,double_negation
1,9.432633399963379,1,P0:validation:419,negative,37,va,61,validation,P0,61,disjunction_introduction
1,13.146440505981445,1,P0:validation:192,positive,37,va,60,validation,P0,60,double_negation
1,26.186117827892303,1,P0:validation:232,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.421895027160645,1,P0:validation:392,positive,37,va,60,validation,P0,60,disjunction_introduction
1,14.903219223022461,1,P0:validation:142,positive,37,va,60,validation,P0,60,conjunction_elimination
1,15.325000762939453,1,P0:validation:382,positive,37,va,60,validation,P0,60,conjunction_elimination
1,10.032966613769531,1,P0:validation:185,negative,37,va,61,validation,P0,61,disjunction_introduction
1,8.61479377746582,1,P0:validation:368,positive,37,va,60,validation,P0,60,disjunction_introduction
1,19.47054843697697,1,P0:validation:55,negative,37,va,61,validation,P0,61,conjunction_elimination
1,15.991592407226562,1,P0:validation:16,positive,37,va,60,validation,P0,60,conjunction_elimination
1,7.537323951721191,1,P0:validation:431,negative,37,va,61,validation,P0,61,disjunction_introduction
1,8.464507102966309,1,P0:validation:254,positive,37,va,60,validation,P0,60,disjunction_introduction
1,23.005221128463745,1,P0:validation:67,negative,37,va,61,validation,P0,61,conjunction_elimination
1,15.58736801147461,1,P0:validation:406,positive,37,va,60,validation,P0,60,conjunction_elimination
1,25.76921558380127,1,P0:validation:187,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.454950332641602,1,P0:validation:356,positive,37,va,60,validation,P0,60,disjunction_introduction
1,22.25051236152649,1,P0:validation:7,negative,37,va,61,validation,P0,61,conjunction_elimination
1,12.821673393249512,1,P0:validation:279,negative,37,va,61,validation,P0,61,double_negation
1,18.24528643488884,1,P0:validation:313,negative,37,va,61,validation,P0,61,conjunction_elimination
1,16.432759046554565,1,P0:validation:213,negative,37,va,61,validation,P0,61,double_negation
1,10.972291469573975,1,P0:validation:5,negative,37,va,61,validation,P0,61,disjunction_introduction
1,16.52710199356079,1,P0:validation:460,positive,37,va,60,validation,P0,60,conjunction_elimination
1,23.429399490356445,1,P0:validation:415,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.083277702331543,1,P0:validation:258,positive,37,va,60,validation,P0,60,double_negation
1,15.352551698684692,1,P0:validation:9,negative,37,va,61,validation,P0,61,double_negation
1,10.116653442382812,1,P0:validation:233,negative,37,va,61,validation,P0,61,disjunction_introduction
1,24.207624912261963,1,P0:validation:397,negative,37,va,61,validation,P0,61,conjunction_elimination
1,22.096368312835693,1,P0:validation:211,negative,37,va,61,validation,P0,61,conjunction_elimination
1,8.37225341796875,1,P0:validation:74,positive,37,va,60,validation,P0,60,disjunction_introduction
1,22.16184139251709,1,P0:validation:277,negative,37,va,61,validation,P0,61,conjunction_elimination
1,11.01919174194336,1,P0:validation:65,negative,37,va,61,validation,P0,61,disjunction_introduction
1,10.835870742797852,1,P0:validation:101,negative,37,va,61,validation,P0,61,disjunction_introduction
1,11.940825462341309,1,P0:validation:234,positive,37,va,60,validation,P0,60,double_negation
1,15.297327041625977,1,P0:validation:294,positive,37,va,60,validation,P0,60,double_negation
1,11.008397102355957,1,P0:validation:494,positive,37,va,60,validation,P0,60,disjunction_introduction
1,19.39928251504898,1,P0:validation:201,negative,37,va,61,validation,P0,61,double_negation
1,13.82125186920166,1,P0:validation:282,positive,37,va,60,validation,P0,60,double_negation
1,9.285984992980957,1,P0:validation:109,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.426476001739502,1,P0:validation:83,negative,37,va,61,validation,P0,61,disjunction_introduction
1,9.112662315368652,1,P0:validation:218,positive,37,va,60,validation,P0,60,disjunction_introduction
1,23.781145095825195,1,P0:validation:375,negative,37,va,61,validation,P0,61,double_negation
1,24.127723336219788,1,P0:validation:418,positive,37,va,60,validation,P0,60,conjunction_elimination
1,21.01527440547943,1,P0:validation:267,negative,37,va,61,validation,P0,61,double_negation
1,23.89378070831299,1,P0:validation:331,negative,37,va,61,validation,P0,61,conjunction_elimination
1,9.554614067077637,1,P0:validation:371,negative,37,va,61,validation,P0,61,disjunction_introduction
1,14.317728042602539,1,P0:validation:300,positive,37,va,60,validation,P0,60,double_negation
1,8.885151863098145,1,P0:validation:401,negative,37,va,61,validation,P0,61,disjunction_introduction
1,24.961583614349365,1,P0:validation:43,negative,37,va,61,validation,P0,61,conjunction_elimination
1,10.237185001373291,1,P0:validation:443,negative,37,va,61,validation,P0,61,disjunction_introduction
1,12.506803512573242,1,P0:validation:354,positive,37,va,60,validation,P0,60,double_negation
1,16.840607166290283,1,P0:validation:93,negative,37,va,61,validation,P0,61,double_negation
1,9.373039245605469,1,P0:validation:242,positive,37,va,60,validation,P0,60,disjunction_introduction
1,23.731278896331787,1,P0:validation:450,positive,37,va,60,validation,P0,60,double_negation
1,23.149442672729492,1,P0:validation:163,negative,37,va,61,validation,P0,61,conjunction_elimination
1,12.741334438323975,1,P0:validation:363,negative,37,va,61,validation,P0,61,double_negation
1,13.407090187072754,1,P0:validation:334,positive,37,va,60,validation,P0,60,conjunction_elimination
1,9.595443725585938,1,P0:validation:38,positive,37,va,60,validation,P0,60,disjunction_introduction
