binary_correct,binary_margin,correct,example_id,label,model_seed,namespace,prediction,split,stage,target,template
1,15.19450569152832,1,F0:validation:507,negative,37,va,61,validation,F0,61,constant_mismatch
1,16.24716031551361,1,F0:validation:15,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.507848739624023,1,F0:validation:352,positive,37,va,60,validation,F0,60,identity
1,13.73730182647705,1,F0:validation:405,negative,37,va,61,validation,F0,61,predicate_mismatch
1,13.35924243927002,1,F0:validation:479,negative,37,va,61,validation,F0,61,constant_mismatch
1,10.900731563568115,1,F0:validation:11,negative,37,va,61,validation,F0,61,constant_mismatch
1,14.784783840179443,1,F0:validation:345,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.263157367706299,1,F0:validation:13,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.467933654785156,1,F0:validation:320,positive,37,va,60,validation,F0,60,identity
1,11.480082511901855,1,F0:validation:223,negative,37,va,61,validation,F0,61,constant_mismatch
1,18.67161774635315,1,F0:validation:175,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.383234977722168,1,F0:validation:486,positive,37,va,60,validation,F0,60,identity
1,8.536206245422363,1,F0:validation:344,positive,37,va,60,validation,F0,60,identity
1,15.91673755645752,1,F0:validation:179,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.526672840118408,1,F0:validation:114,positive,37,va,60,validation,F0,60,identity
1,12.64603853225708,1,F0:validation:197,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.778001308441162,1,F0:validation:284,positive,37,va,60,validation,F0,60,identity
1,7.662247180938721,1,F0:validation:296,positive,37,va,60,validation,F0,60,identity
1,18.373017072677612,1,F0:validation:95,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.478151798248291,1,F0:validation:346,positive,37,va,60,validation,F0,60,identity
1,13.618243217468262,1,F0:validation:231,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.662521839141846,1,F0:validation:326,positive,37,va,60,validation,F0,60,identity
1,8.419720649719238,1,F0:validation:489,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.39522123336792,1,F0:validation:4,positive,37,va,60,validation,F0,60,identity
1,7.857083797454834,1,F0:validation:430,positive,37,va,60,validation,F0,60,identity
1,17.841078102588654,1,F0:validation:335,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.154750347137451,1,F0:validation:366,positive,37,va,60,validation,F0,60,identity
1,10.468320369720459,1,F0:validation:505,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.13914966583252,1,F0:validation:473,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.39522123336792,1,F0:validation:72,positive,37,va,60,validation,F0,60,identity
1,9.154750347137451,1,F0:validation:120,positive,37,va,60,validation,F0,60,identity
1,8.271098136901855,1,F0:validation:25,negative,37,va,61,validation,F0,61,predicate_mismatch
1,18.62144899368286,1,F0:validation:447,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.8435869216918945,1,F0:validation:202,positive,37,va,60,validation,F0,60,identity
1,7.260045528411865,1,F0:validation:208,positive,37,va,60,validation,F0,60,identity
1,10.558343887329102,1,F0:validation:465,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.3474225997924805,1,F0:validation:130,positive,37,va,60,validation,F0,60,identity
1,6.625448703765869,1,F0:validation:388,positive,37,va,60,validation,F0,60,identity
1,9.116723537445068,1,F0:validation:182,positive,37,va,60,validation,F0,60,identity
1,10.134995460510254,1,F0:validation:413,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.301819324493408,1,F0:validation:454,positive,37,va,60,validation,F0,60,identity
1,16.636749431490898,1,F0:validation:183,negative,37,va,61,validation,F0,61,constant_mismatch
1,12.124686241149902,1,F0:validation:373,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.816081047058105,1,F0:validation:305,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.156976699829102,1,F0:validation:402,positive,37,va,60,validation,F0,60,identity
1,7.778001308441162,1,F0:validation:92,positive,37,va,60,validation,F0,60,identity
1,7.344146728515625,1,F0:validation:20,positive,37,va,60,validation,F0,60,identity
1,8.488808631896973,1,F0:validation:136,positive,37,va,60,validation,F0,60,identity
1,10.832396507263184,1,F0:validation:437,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.551961421966553,1,F0:validation:394,positive,37,va,60,validation,F0,60,identity
1,9.858476161956787,1,F0:validation:409,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.408553123474121,1,F0:validation:50,positive,37,va,60,validation,F0,60,identity
1,9.103744506835938,1,F0:validation:461,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.16031551361084,1,F0:validation:205,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.672260284423828,1,F0:validation:358,positive,37,va,60,validation,F0,60,identity
1,7.674038410186768,1,F0:validation:312,positive,37,va,60,validation,F0,60,identity
1,7.199960231781006,1,F0:validation:124,positive,37,va,60,validation,F0,60,identity
1,6.4316205978393555,1,F0:validation:288,positive,37,va,60,validation,F0,60,identity
1,7.093442916870117,1,F0:validation:89,negative,37,va,61,validation,F0,61,predicate_mismatch
1,12.124686241149902,1,F0:validation:45,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.40468454360962,1,F0:validation:374,positive,37,va,60,validation,F0,60,identity
1,9.258325099945068,1,F0:validation:82,positive,37,va,60,validation,F0,60,identity
1,8.467933654785156,1,F0:validation:66,positive,37,va,60,validation,F0,60,identity
1,12.55292272567749,1,F0:validation:169,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.276167869567871,1,F0:validation:269,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.09685468673706,1,F0:validation:510,positive,37,va,60,validation,F0,60,identity
1,7.926555156707764,1,F0:validation:256,positive,37,va,60,validation,F0,60,identity
1,6.948132514953613,1,F0:validation:154,positive,37,va,60,validation,F0,60,identity
1,14.334660768508911,1,F0:validation:103,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.551961421966553,1,F0:validation:480,positive,37,va,60,validation,F0,60,identity
1,8.31728982925415,1,F0:validation:478,positive,37,va,60,validation,F0,60,identity
1,18.147763788700104,1,F0:validation:379,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.913155555725098,1,F0:validation:325,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.902533531188965,1,F0:validation:176,positive,37,va,60,validation,F0,60,identity
1,10.120646953582764,1,F0:validation:317,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.47240948677063,1,F0:validation:239,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.14379358291626,1,F0:validation:315,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.664305686950684,1,F0:validation:307,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.694129467010498,1,F0:validation:246,positive,37,va,60,validation,F0,60,identity
1,8.53676462173462,1,F0:validation:48,positive,37,va,60,validation,F0,60,identity
1,6.862915992736816,1,F0:validation:94,positive,37,va,60,validation,F0,60,identity
1,8.546888828277588,1,F0:validation:444,positive,37,va,60,validation,F0,60,identity
1,16.3951083868742,1,F0:validation:475,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.547483921051025,1,F0:validation:10,positive,37,va,60,validation,F0,60,identity
1,10.04296588897705,1,F0:validation:29,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.53676462173462,1,F0:validation:174,positive,37,va,60,validation,F0,60,identity
1,17.824288606643677,1,F0:validation:207,negative,37,va,61,validation,F0,61,constant_mismatch
1,13.277263164520264,1,F0:validation:357,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.806955337524414,1,F0:validation:442,positive,37,va,60,validation,F0,60,identity
1,7.830255031585693,1,F0:validation:184,positive,37,va,60,validation,F0,60,identity
1,17.322365015745163,1,F0:validation:81,negative,37,va,61,validation,F0,61,predicate_mismatch
1,13.81148910522461,1,F0:validation:97,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.279657363891602,1,F0:validation:488,positive,37,va,60,validation,F0,60,identity
1,14.984125137329102,1,F0:validation:71,negative,37,va,61,validation,F0,61,constant_mismatch
1,12.236550331115723,1,F0:validation:439,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.717751026153564,1,F0:validation:2,positive,37,va,60,validation,F0,60,identity
1,13.27822494506836,1,F0:validation:389,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.65499496459961,1,F0:validation:275,negative,37,va,61,validation,F0,61,constant_mismatch
1,10.713456153869629,1,F0:validation:425,negative,37,va,61,validation,F0,61,predicate_mismatch
1,16.560871064662933,1,F0:validation:225,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.349547386169434,1,F0:validation:438,positive,37,va,60,validation,F0,60,identity
1,6.862915992736816,1,F0:validation:76,positive,37,va,60,validation,F0,60,identity
1,8.094305515289307,1,F0:validation:448,positive,37,va,60,validation,F0,60,identity
1,6.902533531188965,1,F0:validation:364,positive,37,va,60,validation,F0,60,identity
1,8.599793910980225,1,F0:validation:54,positive,37,va,60,validation,F0,60,identity
1,8.5582857131958,1,F0:validation:497,negative,37,va,61,validation,F0,61,predicate_mismatch
1,12.177396774291992,1,F0:validation:115,negative,37,va,61,validation,F0,61,constant_mismatch
1,10.220636367797852,1,F0:validation:237,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.625448703765869,1,F0:validation:118,positive,37,va,60,validation,F0,60,identity
1,6.9850921630859375,1,F0:validation:386,positive,37,va,60,validation,F0,60,identity
1,6.3842010498046875,1,F0:validation:216,positive,37,va,60,validation,F0,60,identity
1,14.60281252861023,1,F0:validation:483,negative,37,va,61,validation,F0,61,constant_mismatch
1,15.413852214813232,1,F0:validation:215,negative,37,va,61,validation,F0,61,constant_mismatch
1,15.02392029762268,1,F0:validation:453,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.167197227478027,1,F0:validation:60,positive,37,va,60,validation,F0,60,identity
1,7.976853370666504,1,F0:validation:396,positive,37,va,60,validation,F0,60,identity
0,-7.842733383178711,0,F0:validation:485,negative,37,va,60,validation,F0,61,predicate_mismatch
1,8.806516647338867,1,F0:validation:257,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.761032581329346,1,F0:validation:362,positive,37,va,60,validation,F0,60,identity
1,8.528966903686523,1,F0:validation:468,positive,37,va,60,validation,F0,60,identity
1,9.383234977722168,1,F0:validation:276,positive,37,va,60,validation,F0,60,identity
1,11.023903369903564,1,F0:validation:217,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.898826599121094,1,F0:validation:328,positive,37,va,60,validation,F0,60,identity
1,10.832180976867676,1,F0:validation:61,negative,37,va,61,validation,F0,61,predicate_mismatch
1,18.460787057876587,1,F0:validation:407,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.913948059082031,1,F0:validation:141,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.4316205978393555,1,F0:validation:26,positive,37,va,60,validation,F0,60,identity
1,12.124476432800293,1,F0:validation:51,negative,37,va,61,validation,F0,61,constant_mismatch
1,18.834702730178833,1,F0:validation:283,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.0052103996276855,1,F0:validation:214,positive,37,va,60,validation,F0,60,identity
1,9.036521911621094,1,F0:validation:244,positive,37,va,60,validation,F0,60,identity
1,17.50393557548523,1,F0:validation:99,negative,37,va,61,validation,F0,61,constant_mismatch
1,6.9714508056640625,1,F0:validation:456,positive,37,va,60,validation,F0,60,identity
1,9.009777069091797,1,F0:validation:18,positive,37,va,60,validation,F0,60,identity
1,6.776174545288086,1,F0:validation:252,positive,37,va,60,validation,F0,60,identity
1,8.958300113677979,1,F0:validation:30,positive,37,va,60,validation,F0,60,identity
1,10.383386611938477,1,F0:validation:393,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.923911571502686,1,F0:validation:395,negative,37,va,61,validation,F0,61,constant_mismatch
1,17.843594789505005,1,F0:validation:303,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.958300113677979,1,F0:validation:348,positive,37,va,60,validation,F0,60,identity
1,9.899736881256104,1,F0:validation:165,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.803181648254395,1,F0:validation:151,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.564949989318848,1,F0:validation:314,positive,37,va,60,validation,F0,60,identity
1,9.20143985748291,1,F0:validation:441,negative,37,va,61,validation,F0,61,predicate_mismatch
1,9.288856983184814,1,F0:validation:265,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.030242919921875,1,F0:validation:343,negative,37,va,61,validation,F0,61,constant_mismatch
1,14.506127119064331,1,F0:validation:19,negative,37,va,61,validation,F0,61,constant_mismatch
1,6.045429229736328,1,F0:validation:271,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.867636203765869,1,F0:validation:304,positive,37,va,60,validation,F0,60,identity
1,17.9113946557045,1,F0:validation:23,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.972692012786865,1,F0:validation:86,positive,37,va,60,validation,F0,60,identity
1,9.009777069091797,1,F0:validation:458,positive,37,va,60,validation,F0,60,identity
1,8.672260284423828,1,F0:validation:316,positive,37,va,60,validation,F0,60,identity
1,7.260045528411865,1,F0:validation:228,positive,37,va,60,validation,F0,60,identity
1,14.61740779876709,1,F0:validation:167,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.35047197341919,1,F0:validation:37,negative,37,va,61,validation,F0,61,predicate_mismatch
1,19.160249948501587,1,F0:validation:251,negative,37,va,61,validation,F0,61,constant_mismatch
1,17.719392776489258,1,F0:validation:287,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.440878868103027,1,F0:validation:385,negative,37,va,61,validation,F0,61,predicate_mismatch
0,-7.574431896209717,0,F0:validation:41,negative,37,va,60,validation,F0,61,predicate_mismatch
1,8.526672840118408,1,F0:validation:112,positive,37,va,60,validation,F0,60,identity
1,10.2189359664917,1,F0:validation:177,negative,37,va,61,validation,F0,61,predicate_mismatch
1,9.884984016418457,1,F0:validation:123,negative,37,va,61,validation,F0,61,constant_mismatch
1,12.387152194976807,1,F0:validation:301,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.694129467010498,1,F0:validation:32,positive,37,va,60,validation,F0,60,identity
1,8.349718570709229,1,F0:validation:298,positive,37,va,60,validation,F0,60,identity
1,8.536206245422363,1,F0:validation:34,positive,37,va,60,validation,F0,60,identity
1,14.9617018699646,1,F0:validation:1,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.219310283660889,1,F0:validation:299,negative,37,va,61,validation,F0,61,constant_mismatch
1,5.297745704650879,1,F0:validation:416,positive,37,va,60,validation,F0,60,identity
1,9.027554512023926,1,F0:validation:399,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.52424669265747,1,F0:validation:503,negative,37,va,61,validation,F0,61,constant_mismatch
1,12.062827587127686,1,F0:validation:377,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.566371232271194,1,F0:validation:235,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.855359077453613,1,F0:validation:121,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.438822150230408,1,F0:validation:353,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.480161190032959,1,F0:validation:337,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.845595836639404,1,F0:validation:198,positive,37,va,60,validation,F0,60,identity
1,8.985051155090332,1,F0:validation:53,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.438915729522705,1,F0:validation:64,positive,37,va,60,validation,F0,60,identity
1,8.592634201049805,1,F0:validation:28,positive,37,va,60,validation,F0,60,identity
1,9.138572216033936,1,F0:validation:238,positive,37,va,60,validation,F0,60,identity
1,11.321372509002686,1,F0:validation:329,negative,37,va,61,validation,F0,61,predicate_mismatch
1,7.3474225997924805,1,F0:validation:90,positive,37,va,60,validation,F0,60,identity
1,16.940365970134735,1,F0:validation:171,negative,37,va,61,validation,F0,61,constant_mismatch
1,19.198423385620117,1,F0:validation:219,negative,37,va,61,validation,F0,61,constant_mismatch
0,-7.605579376220703,0,F0:validation:411,negative,37,va,60,validation,F0,61,constant_mismatch
1,8.74248456954956,1,F0:validation:250,positive,37,va,60,validation,F0,60,identity
1,6.9850921630859375,1,F0:validation:128,positive,37,va,60,validation,F0,60,identity
1,14.039678573608398,1,F0:validation:297,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.322205066680908,1,F0:validation:272,positive,37,va,60,validation,F0,60,identity
1,8.09685468673706,1,F0:validation:508,positive,37,va,60,validation,F0,60,identity
1,10.250847339630127,1,F0:validation:457,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.761032581329346,1,F0:validation:342,positive,37,va,60,validation,F0,60,identity
1,10.350536346435547,1,F0:validation:281,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.317922115325928,1,F0:validation:361,negative,37,va,61,validation,F0,61,predicate_mismatch
1,17.877930223941803,1,F0:validation:467,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.604933738708496,1,F0:validation:186,positive,37,va,60,validation,F0,60,identity
1,18.692715406417847,1,F0:validation:59,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.615319728851318,1,F0:validation:143,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.830255031585693,1,F0:validation:422,positive,37,va,60,validation,F0,60,identity
1,6.980327129364014,1,F0:validation:482,positive,37,va,60,validation,F0,60,identity
1,11.08739185333252,1,F0:validation:157,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.077028751373291,1,F0:validation:381,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.279657363891602,1,F0:validation:104,positive,37,va,60,validation,F0,60,identity
1,17.074178636074066,1,F0:validation:35,negative,37,va,61,validation,F0,61,constant_mismatch
1,6.3563947677612305,1,F0:validation:340,positive,37,va,60,validation,F0,60,identity
1,11.461982250213623,1,F0:validation:501,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.798440456390381,1,F0:validation:180,positive,37,va,60,validation,F0,60,identity
1,8.210675716400146,1,F0:validation:380,positive,37,va,60,validation,F0,60,identity
1,16.992719441652298,1,F0:validation:147,negative,37,va,61,validation,F0,61,constant_mismatch
1,19.03292226791382,1,F0:validation:259,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.470135688781738,1,F0:validation:155,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.757744789123535,1,F0:validation:229,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.547483921051025,1,F0:validation:80,positive,37,va,60,validation,F0,60,identity
1,15.677910566329956,1,F0:validation:339,negative,37,va,61,validation,F0,61,constant_mismatch
1,11.412588119506836,1,F0:validation:261,negative,37,va,61,validation,F0,61,predicate_mismatch
1,16.176934480667114,1,F0:validation:419,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.857083797454834,1,F0:validation:192,positive,37,va,60,validation,F0,60,identity
1,8.39522123336792,1,F0:validation:232,positive,37,va,60,validation,F0,60,identity
1,7.43307638168335,1,F0:validation:392,positive,37,va,60,validation,F0,60,identity
1,8.639636039733887,1,F0:validation:142,positive,37,va,60,validation,F0,60,identity
1,8.717751026153564,1,F0:validation:382,positive,37,va,60,validation,F0,60,identity
1,8.944279670715332,1,F0:validation:185,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.717751026153564,1,F0:validation:368,positive,37,va,60,validation,F0,60,identity
1,14.409864902496338,1,F0:validation:55,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.203600406646729,1,F0:validation:16,positive,37,va,60,validation,F0,60,identity
1,17.10978889465332,1,F0:validation:431,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.103777885437012,1,F0:validation:254,positive,37,va,60,validation,F0,60,identity
1,12.980839729309082,1,F0:validation:67,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.488808631896973,1,F0:validation:406,positive,37,va,60,validation,F0,60,identity
1,14.650805234909058,1,F0:validation:187,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.349547386169434,1,F0:validation:356,positive,37,va,60,validation,F0,60,identity
1,15.118520498275757,1,F0:validation:7,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.69221019744873,1,F0:validation:279,negative,37,va,61,validation,F0,61,constant_mismatch
0,-5.962861061096191,0,F0:validation:313,negative,37,va,60,validation,F0,61,predicate_mismatch
1,8.880670547485352,1,F0:validation:213,negative,37,va,61,validation,F0,61,predicate_mismatch
1,13.050507068634033,1,F0:validation:5,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.761032581329346,1,F0:validation:460,positive,37,va,60,validation,F0,60,identity
1,17.88971918821335,1,F0:validation:415,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.53676462173462,1,F0:validation:258,positive,37,va,60,validation,F0,60,identity
1,9.288856983184814,1,F0:validation:9,negative,37,va,61,validation,F0,61,predicate_mismatch
1,14.094180583953857,1,F0:validation:233,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.097845077514648,1,F0:validation:397,negative,37,va,61,validation,F0,61,predicate_mismatch
1,18.778786659240723,1,F0:validation:211,negative,37,va,61,validation,F0,61,constant_mismatch
1,6.845595836639404,1,F0:validation:74,positive,37,va,60,validation,F0,60,identity
1,10.240448951721191,1,F0:validation:277,negative,37,va,61,validation,F0,61,predicate_mismatch
1,16.560871064662933,1,F0:validation:65,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.104012966156006,1,F0:validation:101,negative,37,va,61,validation,F0,61,predicate_mismatch
1,5.676396369934082,1,F0:validation:234,positive,37,va,60,validation,F0,60,identity
1,6.862915992736816,1,F0:validation:294,positive,37,va,60,validation,F0,60,identity
1,8.31728982925415,1,F0:validation:494,positive,37,va,60,validation,F0,60,identity
0,-7.081672191619873,0,F0:validation:201,negative,37,va,60,validation,F0,61,predicate_mismatch
1,7.199960231781006,1,F0:validation:282,positive,37,va,60,validation,F0,60,identity
1,6.2859039306640625,1,F0:validation:109,negative,37,va,61,validation,F0,61,predicate_mismatch
1,16.840871706604958,1,F0:validation:83,negative,37,va,61,validation,F0,61,constant_mismatch
1,5.676396369934082,1,F0:validation:218,positive,37,va,60,validation,F0,60,identity
1,18.752004146575928,1,F0:validation:375,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.193790912628174,1,F0:validation:418,positive,37,va,60,validation,F0,60,identity
1,18.61196255683899,1,F0:validation:267,negative,37,va,61,validation,F0,61,constant_mismatch
1,14.571118831634521,1,F0:validation:331,negative,37,va,61,validation,F0,61,constant_mismatch
1,18.688374757766724,1,F0:validation:371,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.751158237457275,1,F0:validation:300,positive,37,va,60,validation,F0,60,identity
1,10.61301326751709,1,F0:validation:401,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.642334461212158,1,F0:validation:43,negative,37,va,61,validation,F0,61,constant_mismatch
1,6.518449783325195,1,F0:validation:443,negative,37,va,61,validation,F0,61,constant_mismatch
1,9.173067569732666,1,F0:validation:354,positive,37,va,60,validation,F0,60,identity
1,9.843578338623047,1,F0:validation:93,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.203600406646729,1,F0:validation:242,positive,37,va,60,validation,F0,60,identity
1,8.761032581329346,1,F0:validation:450,positive,37,va,60,validation,F0,60,identity
1,9.382981300354004,1,F0:validation:163,negative,37,va,61,validation,F0,61,constant_mismatch
1,18.046932637691498,1,F0:validation:363,negative,37,va,61,validation,F0,61,constant_mismatch
1,8.662521839141846,1,F0:validation:334,positive,37,va,60,validation,F0,60,identity
1,7.564949989318848,1,F0:validation:38,positive,37,va,60,validation,F0,60,identity
1,18.520339488983154,1,F0:validation:75,negative,37,va,61,validation,F0,61,constant_mismatch
1,7.3474225997924805,1,F0:validation:336,positive,37,va,60,validation,F0,60,identity
1,7.0052103996276855,1,F0:validation:462,positive,37,va,60,validation,F0,60,identity
1,9.152887344360352,1,F0:validation:481,negative,37,va,61,validation,F0,61,predicate_mismatch
1,10.993300437927246,1,F0:validation:445,negative,37,va,61,validation,F0,61,predicate_mismatch
1,11.003164291381836,1,F0:validation:149,negative,37,va,61,validation,F0,61,predicate_mismatch
1,6.9850921630859375,1,F0:validation:40,positive,37,va,60,validation,F0,60,identity
1,11.863606929779053,1,F0:validation:113,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.972692012786865,1,F0:validation:98,positive,37,va,60,validation,F0,60,identity
1,6.131997108459473,1,F0:validation:221,negative,37,va,61,validation,F0,61,predicate_mismatch
1,8.526672840118408,1,F0:validation:160,positive,37,va,60,validation,F0,60,identity
1,10.151484489440918,1,F0:validation:161,negative,37,va,61,validation,F0,61,predicate_mismatch
