correct,example_id,label,model_seed,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,P1:validation:173,not_entailed,11,61,validation,P1,61,27.711482048034668,consequent_match,1,61
1,P1:validation:657,not_entailed,11,61,validation,P1,61,25.631460428237915,rule_lhs_match,1,61
1,P1:validation:606,entailed,11,60,validation,P1,60,15.168715476989746,fact_match,1,60
1,P1:validation:722,entailed,11,60,validation,P1,60,12.956099510192871,rule_lhs_match,1,60
1,P1:validation:504,entailed,11,60,validation,P1,60,11.349518299102783,fact_match,1,60
1,P1:validation:494,entailed,11,60,validation,P1,60,10.567262649536133,rule_lhs_match,1,60
1,P1:validation:694,entailed,11,60,validation,P1,60,13.735352993011475,consequent_match,1,60
1,P1:validation:302,entailed,11,60,validation,P1,60,11.067207336425781,rule_lhs_match,1,60
1,P1:validation:158,entailed,11,60,validation,P1,60,11.640413284301758,rule_lhs_match,1,60
1,P1:validation:696,entailed,11,60,validation,P1,60,14.556755542755127,fact_match,1,60
1,P1:validation:144,entailed,11,60,validation,P1,60,12.83263874053955,fact_match,1,60
1,P1:validation:405,not_entailed,11,61,validation,P1,61,28.070559978485107,rule_lhs_match,1,61
1,P1:validation:754,entailed,11,60,validation,P1,60,14.565494060516357,consequent_match,1,60
1,P1:validation:456,entailed,11,60,validation,P1,60,14.164513111114502,fact_match,1,60
1,P1:validation:656,entailed,11,60,validation,P1,60,14.440495491027832,rule_lhs_match,1,60
1,P1:validation:717,not_entailed,11,61,validation,P1,61,25.217155694961548,rule_lhs_match,1,61
1,P1:validation:498,entailed,11,60,validation,P1,60,12.79782772064209,fact_match,1,60
1,P1:validation:741,not_entailed,11,61,validation,P1,61,27.45502281188965,rule_lhs_match,1,61
1,P1:validation:270,entailed,11,60,validation,P1,60,14.565494060516357,fact_match,1,60
1,P1:validation:51,not_entailed,11,61,validation,P1,61,24.416195392608643,rule_lhs_match,1,61
1,P1:validation:279,not_entailed,11,61,validation,P1,61,27.44621181488037,rule_lhs_match,1,61
1,P1:validation:755,not_entailed,11,61,validation,P1,61,28.92712640762329,consequent_match,1,61
1,P1:validation:197,not_entailed,11,61,validation,P1,61,26.580247402191162,consequent_match,1,61
1,P1:validation:577,not_entailed,11,61,validation,P1,61,22.36128544807434,fact_match,1,61
1,P1:validation:57,not_entailed,11,61,validation,P1,61,19.82240128517151,rule_lhs_match,1,61
1,P1:validation:613,not_entailed,11,61,validation,P1,61,20.303215265274048,fact_match,1,61
1,P1:validation:355,not_entailed,11,61,validation,P1,61,28.978025436401367,fact_match,1,61
1,P1:validation:484,entailed,11,60,validation,P1,60,14.080162048339844,consequent_match,1,60
1,P1:validation:230,entailed,11,60,validation,P1,60,11.518267631530762,rule_lhs_match,1,60
1,P1:validation:275,not_entailed,11,61,validation,P1,61,28.3615665435791,consequent_match,1,61
1,P1:validation:589,not_entailed,11,61,validation,P1,61,20.142159700393677,fact_match,1,61
1,P1:validation:676,entailed,11,60,validation,P1,60,14.271447896957397,consequent_match,1,60
1,P1:validation:554,entailed,11,60,validation,P1,60,13.574285507202148,rule_lhs_match,1,60
1,P1:validation:187,not_entailed,11,61,validation,P1,61,19.661238193511963,fact_match,1,61
1,P1:validation:155,not_entailed,11,61,validation,P1,61,29.252623558044434,consequent_match,1,61
1,P1:validation:115,not_entailed,11,61,validation,P1,61,22.31231164932251,fact_match,1,61
1,P1:validation:146,entailed,11,60,validation,P1,60,8.889358520507812,rule_lhs_match,1,60
1,P1:validation:624,entailed,11,60,validation,P1,60,13.23693561553955,fact_match,1,60
1,P1:validation:547,not_entailed,11,61,validation,P1,61,26.49979591369629,fact_match,1,61
1,P1:validation:463,not_entailed,11,61,validation,P1,61,24.9788339138031,fact_match,1,61
1,P1:validation:475,not_entailed,11,61,validation,P1,61,20.986775040626526,fact_match,1,61
1,P1:validation:401,not_entailed,11,61,validation,P1,61,15.961641311645508,consequent_match,1,61
1,P1:validation:451,not_entailed,11,61,validation,P1,61,19.567947149276733,fact_match,1,61
1,P1:validation:668,entailed,11,60,validation,P1,60,8.602307319641113,rule_lhs_match,1,60
1,P1:validation:287,not_entailed,11,61,validation,P1,61,30.191346645355225,consequent_match,1,61
1,P1:validation:213,not_entailed,11,61,validation,P1,61,29.660802364349365,rule_lhs_match,1,61
1,P1:validation:296,entailed,11,60,validation,P1,60,12.83263874053955,rule_lhs_match,1,60
1,P1:validation:490,entailed,11,60,validation,P1,60,13.308310508728027,consequent_match,1,60
1,P1:validation:69,not_entailed,11,61,validation,P1,61,23.848836660385132,rule_lhs_match,1,61
1,P1:validation:366,entailed,11,60,validation,P1,60,15.597766876220703,fact_match,1,60
1,P1:validation:241,not_entailed,11,61,validation,P1,61,29.37748098373413,fact_match,1,61
1,P1:validation:653,not_entailed,11,61,validation,P1,61,15.261765480041504,consequent_match,1,61
1,P1:validation:22,entailed,11,60,validation,P1,60,14.715225219726562,consequent_match,1,60
1,P1:validation:648,entailed,11,60,validation,P1,60,8.618070602416992,fact_match,1,60
1,P1:validation:322,entailed,11,60,validation,P1,60,13.778250217437744,consequent_match,1,60
1,P1:validation:619,not_entailed,11,61,validation,P1,61,25.27766227722168,fact_match,1,61
1,P1:validation:140,entailed,11,60,validation,P1,60,8.618070602416992,rule_lhs_match,1,60
1,P1:validation:4,entailed,11,60,validation,P1,60,13.669003009796143,consequent_match,1,60
1,P1:validation:735,not_entailed,11,61,validation,P1,61,21.997488617897034,rule_lhs_match,1,61
1,P1:validation:122,entailed,11,60,validation,P1,60,13.06803035736084,rule_lhs_match,1,60
1,P1:validation:237,not_entailed,11,61,validation,P1,61,28.9415225982666,rule_lhs_match,1,61
1,P1:validation:162,entailed,11,60,validation,P1,60,11.476380348205566,fact_match,1,60
1,P1:validation:268,entailed,11,60,validation,P1,60,10.745073318481445,consequent_match,1,60
1,P1:validation:599,not_entailed,11,61,validation,P1,61,25.12445592880249,consequent_match,1,61
1,P1:validation:96,entailed,11,60,validation,P1,60,13.59334659576416,fact_match,1,60
1,P1:validation:166,entailed,11,60,validation,P1,60,13.888357639312744,consequent_match,1,60
1,P1:validation:499,not_entailed,11,61,validation,P1,61,20.135067582130432,fact_match,1,61
1,P1:validation:70,entailed,11,60,validation,P1,60,11.485574722290039,consequent_match,1,60
1,P1:validation:724,entailed,11,60,validation,P1,60,13.726047992706299,consequent_match,1,60
1,P1:validation:535,not_entailed,11,61,validation,P1,61,17.453296661376953,fact_match,1,61
1,P1:validation:574,entailed,11,60,validation,P1,60,10.632303714752197,consequent_match,1,60
1,P1:validation:154,entailed,11,60,validation,P1,60,12.823703289031982,consequent_match,1,60
1,P1:validation:153,not_entailed,11,61,validation,P1,61,23.007681369781494,rule_lhs_match,1,61
1,P1:validation:159,not_entailed,11,61,validation,P1,61,29.58915901184082,rule_lhs_match,1,61
1,P1:validation:512,entailed,11,60,validation,P1,60,15.22657060623169,rule_lhs_match,1,60
1,P1:validation:285,not_entailed,11,61,validation,P1,61,23.73727035522461,rule_lhs_match,1,61
1,P1:validation:472,entailed,11,60,validation,P1,60,12.03690767288208,consequent_match,1,60
1,P1:validation:590,entailed,11,60,validation,P1,60,11.349518299102783,rule_lhs_match,1,60
1,P1:validation:502,entailed,11,60,validation,P1,60,14.375088214874268,consequent_match,1,60
1,P1:validation:538,entailed,11,60,validation,P1,60,12.853987693786621,consequent_match,1,60
1,P1:validation:643,not_entailed,11,61,validation,P1,61,30.20433235168457,fact_match,1,61
1,P1:validation:68,entailed,11,60,validation,P1,60,14.492149829864502,rule_lhs_match,1,60
1,P1:validation:368,entailed,11,60,validation,P1,60,13.696935176849365,rule_lhs_match,1,60
1,P1:validation:552,entailed,11,60,validation,P1,60,13.735352993011475,fact_match,1,60
1,P1:validation:761,not_entailed,11,61,validation,P1,61,28.77891492843628,consequent_match,1,61
1,P1:validation:106,entailed,11,60,validation,P1,60,11.339694023132324,consequent_match,1,60
1,P1:validation:281,not_entailed,11,61,validation,P1,61,7.82179069519043,consequent_match,1,61
1,P1:validation:365,not_entailed,11,61,validation,P1,61,8.272247314453125,consequent_match,1,61
1,P1:validation:660,entailed,11,60,validation,P1,60,11.485574722290039,fact_match,1,60
1,P1:validation:218,entailed,11,60,validation,P1,60,14.492149829864502,rule_lhs_match,1,60
1,P1:validation:348,entailed,11,60,validation,P1,60,15.106367111206055,fact_match,1,60
1,P1:validation:216,entailed,11,60,validation,P1,60,14.375088214874268,fact_match,1,60
1,P1:validation:707,not_entailed,11,61,validation,P1,61,10.42529010772705,consequent_match,1,61
1,P1:validation:75,not_entailed,11,61,validation,P1,61,27.841323375701904,rule_lhs_match,1,61
1,P1:validation:403,not_entailed,11,61,validation,P1,61,29.161637783050537,fact_match,1,61
1,P1:validation:168,entailed,11,60,validation,P1,60,12.1979341506958,fact_match,1,60
1,P1:validation:555,not_entailed,11,61,validation,P1,61,28.179008960723877,rule_lhs_match,1,61
1,P1:validation:661,not_entailed,11,61,validation,P1,61,25.06094980239868,fact_match,1,61
1,P1:validation:600,entailed,11,60,validation,P1,60,13.64952564239502,fact_match,1,60
1,P1:validation:316,entailed,11,60,validation,P1,60,12.068342208862305,consequent_match,1,60
1,P1:validation:517,not_entailed,11,61,validation,P1,61,22.447487354278564,fact_match,1,61
1,P1:validation:151,not_entailed,11,61,validation,P1,61,22.717018604278564,fact_match,1,61
1,P1:validation:537,not_entailed,11,61,validation,P1,61,22.645461797714233,rule_lhs_match,1,61
1,P1:validation:691,not_entailed,11,61,validation,P1,61,23.982210993766785,fact_match,1,61
1,P1:validation:301,not_entailed,11,61,validation,P1,61,26.52628517150879,fact_match,1,61
1,P1:validation:292,entailed,11,60,validation,P1,60,15.381527423858643,consequent_match,1,60
1,P1:validation:41,not_entailed,11,61,validation,P1,61,26.946832418441772,consequent_match,1,61
1,P1:validation:112,entailed,11,60,validation,P1,60,14.596930027008057,consequent_match,1,60
1,P1:validation:397,not_entailed,11,61,validation,P1,61,29.716668128967285,fact_match,1,61
1,P1:validation:375,not_entailed,11,61,validation,P1,61,27.45502281188965,rule_lhs_match,1,61
1,P1:validation:572,entailed,11,60,validation,P1,60,12.07419490814209,rule_lhs_match,1,60
1,P1:validation:215,not_entailed,11,61,validation,P1,61,27.86131763458252,consequent_match,1,61
1,P1:validation:664,entailed,11,60,validation,P1,60,13.369611740112305,consequent_match,1,60
1,P1:validation:117,not_entailed,11,61,validation,P1,61,22.752001762390137,rule_lhs_match,1,61
1,P1:validation:709,not_entailed,11,61,validation,P1,61,24.950873374938965,fact_match,1,61
1,P1:validation:198,entailed,11,60,validation,P1,60,14.414108753204346,fact_match,1,60
1,P1:validation:192,entailed,11,60,validation,P1,60,12.068342208862305,fact_match,1,60
1,P1:validation:13,not_entailed,11,61,validation,P1,61,19.58763086795807,fact_match,1,61
1,P1:validation:716,entailed,11,60,validation,P1,60,14.041646003723145,rule_lhs_match,1,60
1,P1:validation:518,entailed,11,60,validation,P1,60,8.53246784210205,rule_lhs_match,1,60
1,P1:validation:441,not_entailed,11,61,validation,P1,61,27.138904809951782,rule_lhs_match,1,61
1,P1:validation:219,not_entailed,11,61,validation,P1,61,24.37721562385559,rule_lhs_match,1,61
1,P1:validation:40,entailed,11,60,validation,P1,60,14.724252223968506,consequent_match,1,60
1,P1:validation:176,entailed,11,60,validation,P1,60,12.83263874053955,rule_lhs_match,1,60
1,P1:validation:618,entailed,11,60,validation,P1,60,8.452765464782715,fact_match,1,60
1,P1:validation:431,not_entailed,11,61,validation,P1,61,19.58970832824707,consequent_match,1,61
1,P1:validation:185,not_entailed,11,61,validation,P1,61,23.173904180526733,consequent_match,1,61
1,P1:validation:177,not_entailed,11,61,validation,P1,61,27.856740474700928,rule_lhs_match,1,61
1,P1:validation:12,entailed,11,60,validation,P1,60,14.371592044830322,fact_match,1,60
1,P1:validation:16,entailed,11,60,validation,P1,60,13.574285507202148,consequent_match,1,60
1,P1:validation:71,not_entailed,11,61,validation,P1,61,14.253149509429932,consequent_match,1,61
1,P1:validation:93,not_entailed,11,61,validation,P1,61,29.353454113006592,rule_lhs_match,1,61
1,P1:validation:232,entailed,11,60,validation,P1,60,14.412628889083862,consequent_match,1,60
1,P1:validation:240,entailed,11,60,validation,P1,60,13.369611740112305,fact_match,1,60
1,P1:validation:443,not_entailed,11,61,validation,P1,61,29.88015651702881,consequent_match,1,61
1,P1:validation:290,entailed,11,60,validation,P1,60,14.164513111114502,rule_lhs_match,1,60
1,P1:validation:679,not_entailed,11,61,validation,P1,61,25.573682188987732,fact_match,1,61
1,P1:validation:461,not_entailed,11,61,validation,P1,61,21.616683959960938,consequent_match,1,61
1,P1:validation:207,not_entailed,11,61,validation,P1,61,27.80052947998047,rule_lhs_match,1,61
1,P1:validation:360,entailed,11,60,validation,P1,60,15.106367111206055,fact_match,1,60
1,P1:validation:571,not_entailed,11,61,validation,P1,61,18.07356357574463,fact_match,1,61
1,P1:validation:311,not_entailed,11,61,validation,P1,61,27.905004024505615,consequent_match,1,61
1,P1:validation:350,entailed,11,60,validation,P1,60,12.853987693786621,rule_lhs_match,1,60
1,P1:validation:87,not_entailed,11,61,validation,P1,61,27.00488567352295,rule_lhs_match,1,61
1,P1:validation:671,not_entailed,11,61,validation,P1,61,26.8280131816864,consequent_match,1,61
1,P1:validation:422,entailed,11,60,validation,P1,60,12.531773567199707,rule_lhs_match,1,60
1,P1:validation:513,not_entailed,11,61,validation,P1,61,26.79131555557251,rule_lhs_match,1,61
1,P1:validation:681,not_entailed,11,61,validation,P1,61,25.77156352996826,rule_lhs_match,1,61
1,P1:validation:194,entailed,11,60,validation,P1,60,14.337315559387207,rule_lhs_match,1,60
1,P1:validation:379,not_entailed,11,61,validation,P1,61,28.60320806503296,fact_match,1,61
1,P1:validation:367,not_entailed,11,61,validation,P1,61,25.050493240356445,fact_match,1,61
1,P1:validation:310,entailed,11,60,validation,P1,60,8.599794387817383,consequent_match,1,60
1,P1:validation:199,not_entailed,11,61,validation,P1,61,30.272886753082275,fact_match,1,61
1,P1:validation:239,not_entailed,11,61,validation,P1,61,15.42579174041748,consequent_match,1,61
1,P1:validation:363,not_entailed,11,61,validation,P1,61,26.659907341003418,rule_lhs_match,1,61
1,P1:validation:359,not_entailed,11,61,validation,P1,61,27.601713180541992,consequent_match,1,61
1,P1:validation:72,entailed,11,60,validation,P1,60,12.874900341033936,fact_match,1,60
1,P1:validation:65,not_entailed,11,61,validation,P1,61,26.832204580307007,consequent_match,1,61
1,P1:validation:129,not_entailed,11,61,validation,P1,61,25.666842937469482,rule_lhs_match,1,61
1,P1:validation:558,entailed,11,60,validation,P1,60,14.492149829864502,fact_match,1,60
1,P1:validation:184,entailed,11,60,validation,P1,60,12.79782772064209,consequent_match,1,60
1,P1:validation:652,entailed,11,60,validation,P1,60,15.284062385559082,consequent_match,1,60
1,P1:validation:437,not_entailed,11,61,validation,P1,61,26.17775869369507,consequent_match,1,61
1,P1:validation:581,not_entailed,11,61,validation,P1,61,24.137321710586548,consequent_match,1,61
1,P1:validation:338,entailed,11,60,validation,P1,60,14.28833818435669,rule_lhs_match,1,60
1,P1:validation:260,entailed,11,60,validation,P1,60,12.040202140808105,rule_lhs_match,1,60
1,P1:validation:319,not_entailed,11,61,validation,P1,61,29.288780212402344,fact_match,1,61
1,P1:validation:419,not_entailed,11,61,validation,P1,61,28.35778522491455,consequent_match,1,61
1,P1:validation:345,not_entailed,11,61,validation,P1,61,26.963972806930542,rule_lhs_match,1,61
1,P1:validation:389,not_entailed,11,61,validation,P1,61,26.762170791625977,consequent_match,1,61
1,P1:validation:84,entailed,11,60,validation,P1,60,14.643968105316162,fact_match,1,60
1,P1:validation:217,not_entailed,11,61,validation,P1,61,20.09697735309601,fact_match,1,61
1,P1:validation:265,not_entailed,11,61,validation,P1,61,28.911274433135986,fact_match,1,61
1,P1:validation:564,entailed,11,60,validation,P1,60,8.889358520507812,fact_match,1,60
1,P1:validation:227,not_entailed,11,61,validation,P1,61,27.068687915802002,consequent_match,1,61
1,P1:validation:445,not_entailed,11,61,validation,P1,61,28.976693153381348,fact_match,1,61
1,P1:validation:745,not_entailed,11,61,validation,P1,61,18.370699167251587,fact_match,1,61
1,P1:validation:104,entailed,11,60,validation,P1,60,13.574285507202148,rule_lhs_match,1,60
1,P1:validation:191,not_entailed,11,61,validation,P1,61,27.723697662353516,consequent_match,1,61
1,P1:validation:249,not_entailed,11,61,validation,P1,61,17.17597007751465,rule_lhs_match,1,61
1,P1:validation:121,not_entailed,11,61,validation,P1,61,27.757490634918213,fact_match,1,61
1,P1:validation:651,not_entailed,11,61,validation,P1,61,24.287814378738403,rule_lhs_match,1,61
1,P1:validation:387,not_entailed,11,61,validation,P1,61,23.496610045433044,rule_lhs_match,1,61
1,P1:validation:209,not_entailed,11,61,validation,P1,61,27.04507541656494,consequent_match,1,61
1,P1:validation:251,not_entailed,11,61,validation,P1,61,28.578264236450195,consequent_match,1,61
1,P1:validation:625,not_entailed,11,61,validation,P1,61,24.596673488616943,fact_match,1,61
1,P1:validation:669,not_entailed,11,61,validation,P1,61,25.91765308380127,rule_lhs_match,1,61
1,P1:validation:488,entailed,11,60,validation,P1,60,13.837775230407715,rule_lhs_match,1,60
1,P1:validation:721,not_entailed,11,61,validation,P1,61,23.21418046951294,fact_match,1,61
1,P1:validation:560,entailed,11,60,validation,P1,60,14.28833818435669,rule_lhs_match,1,60
1,P1:validation:62,entailed,11,60,validation,P1,60,14.643968105316162,rule_lhs_match,1,60
1,P1:validation:201,not_entailed,11,61,validation,P1,61,19.967628955841064,rule_lhs_match,1,61
1,P1:validation:293,not_entailed,11,61,validation,P1,61,28.809624195098877,consequent_match,1,61
1,P1:validation:123,not_entailed,11,61,validation,P1,61,25.3387713432312,rule_lhs_match,1,61
1,P1:validation:725,not_entailed,11,61,validation,P1,61,30.041374683380127,consequent_match,1,61
1,P1:validation:135,not_entailed,11,61,validation,P1,61,30.177327632904053,rule_lhs_match,1,61
1,P1:validation:425,not_entailed,11,61,validation,P1,61,26.676175594329834,consequent_match,1,61
1,P1:validation:30,entailed,11,60,validation,P1,60,13.23693561553955,fact_match,1,60
1,P1:validation:181,not_entailed,11,61,validation,P1,61,27.285495281219482,fact_match,1,61
1,P1:validation:236,entailed,11,60,validation,P1,60,13.814191341400146,rule_lhs_match,1,60
1,P1:validation:353,not_entailed,11,61,validation,P1,61,27.272939682006836,consequent_match,1,61
1,P1:validation:200,entailed,11,60,validation,P1,60,13.574285507202148,rule_lhs_match,1,60
1,P1:validation:582,entailed,11,60,validation,P1,60,13.23693561553955,fact_match,1,60
1,P1:validation:417,not_entailed,11,61,validation,P1,61,22.69053602218628,rule_lhs_match,1,61
1,P1:validation:43,not_entailed,11,61,validation,P1,61,23.189688205718994,fact_match,1,61
1,P1:validation:501,not_entailed,11,61,validation,P1,61,23.409908294677734,rule_lhs_match,1,61
1,P1:validation:685,not_entailed,11,61,validation,P1,61,25.049610137939453,fact_match,1,61
1,P1:validation:439,not_entailed,11,61,validation,P1,61,22.717018604278564,fact_match,1,61
1,P1:validation:434,entailed,11,60,validation,P1,60,11.203561782836914,rule_lhs_match,1,60
1,P1:validation:38,entailed,11,60,validation,P1,60,11.096078872680664,rule_lhs_match,1,60
1,P1:validation:114,entailed,11,60,validation,P1,60,13.513903617858887,fact_match,1,60
1,P1:validation:407,not_entailed,11,61,validation,P1,61,20.61562752723694,consequent_match,1,61
1,P1:validation:234,entailed,11,60,validation,P1,60,13.23693561553955,fact_match,1,60
1,P1:validation:86,entailed,11,60,validation,P1,60,13.617731094360352,rule_lhs_match,1,60
1,P1:validation:204,entailed,11,60,validation,P1,60,13.690566062927246,fact_match,1,60
1,P1:validation:259,not_entailed,11,61,validation,P1,61,16.952919960021973,fact_match,1,61
1,P1:validation:126,entailed,11,60,validation,P1,60,15.106367111206055,fact_match,1,60
1,P1:validation:727,not_entailed,11,61,validation,P1,61,19.497183442115784,fact_match,1,61
1,P1:validation:532,entailed,11,60,validation,P1,60,14.556755542755127,consequent_match,1,60
1,P1:validation:73,not_entailed,11,61,validation,P1,61,22.683159589767456,fact_match,1,61
1,P1:validation:586,entailed,11,60,validation,P1,60,15.47891092300415,consequent_match,1,60
1,P1:validation:169,not_entailed,11,61,validation,P1,61,21.993080139160156,fact_match,1,61
1,P1:validation:400,entailed,11,60,validation,P1,60,12.79782772064209,consequent_match,1,60
1,P1:validation:482,entailed,11,60,validation,P1,60,11.738039016723633,rule_lhs_match,1,60
1,P1:validation:136,entailed,11,60,validation,P1,60,13.895968437194824,consequent_match,1,60
1,P1:validation:500,entailed,11,60,validation,P1,60,10.229207992553711,rule_lhs_match,1,60
1,P1:validation:541,not_entailed,11,61,validation,P1,61,28.107752799987793,fact_match,1,61
