correct,example_id,label,model_seed,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,F1:validation:284,binding,37,24,validation,F1,24,10.904158592224121,predicate_distractor,1,24
1,F1:validation:659,binding,37,27,validation,F1,27,11.950258255004883,constant_distractor,1,27
1,F1:validation:77,binding,37,21,validation,F1,21,10.657962799072266,constant_distractor,1,21
1,F1:validation:708,binding,37,16,validation,F1,16,11.867631912231445,predicate_distractor,1,16
1,F1:validation:258,binding,37,22,validation,F1,22,18.94727087020874,reversed,1,22
1,F1:validation:39,binding,37,19,validation,F1,19,14.997714042663574,predicate_distractor,1,19
1,F1:validation:311,binding,37,27,validation,F1,27,13.702594757080078,reversed,1,27
1,F1:validation:180,binding,37,16,validation,F1,16,7.466416835784912,predicate_distractor,1,16
1,F1:validation:343,binding,37,23,validation,F1,23,10.54977560043335,canonical,1,23
1,F1:validation:21,binding,37,25,validation,F1,25,13.120797157287598,reversed,1,25
1,F1:validation:197,binding,37,21,validation,F1,21,11.558237075805664,canonical,1,21
1,F1:validation:528,binding,37,16,validation,F1,16,10.788422584533691,canonical,1,16
1,F1:validation:55,binding,37,23,validation,F1,23,11.710275173187256,canonical,1,23
1,F1:validation:721,binding,37,17,validation,F1,17,9.800636291503906,canonical,1,17
1,F1:validation:330,binding,37,22,validation,F1,22,9.14815616607666,predicate_distractor,1,22
1,F1:validation:529,binding,37,17,validation,F1,17,9.936156749725342,canonical,1,17
1,F1:validation:250,binding,37,26,validation,F1,26,12.536041259765625,canonical,1,26
1,F1:validation:187,binding,37,23,validation,F1,23,14.672805309295654,predicate_distractor,1,23
1,F1:validation:92,binding,37,24,validation,F1,24,10.899492263793945,predicate_distractor,1,24
1,F1:validation:332,binding,37,24,validation,F1,24,10.122312545776367,predicate_distractor,1,24
1,F1:validation:293,binding,37,21,validation,F1,21,8.957242965698242,canonical,1,21
1,F1:validation:71,binding,37,27,validation,F1,27,14.351373195648193,reversed,1,27
1,F1:validation:556,binding,37,20,validation,F1,20,9.710004806518555,constant_distractor,1,20
1,F1:validation:303,binding,37,19,validation,F1,19,12.048480033874512,reversed,1,19
1,F1:validation:340,binding,37,20,validation,F1,20,10.470148086547852,canonical,1,20
1,F1:validation:287,binding,37,27,validation,F1,27,13.01419973373413,predicate_distractor,1,27
1,F1:validation:656,binding,37,24,validation,F1,24,11.524969100952148,constant_distractor,1,24
1,F1:validation:236,binding,37,24,validation,F1,24,8.419940948486328,predicate_distractor,1,24
1,F1:validation:470,binding,37,18,validation,F1,18,2.594053268432617,predicate_distractor,1,18
1,F1:validation:739,binding,37,23,validation,F1,23,14.697472095489502,reversed,1,23
1,F1:validation:591,binding,37,19,validation,F1,19,13.870648384094238,reversed,1,19
1,F1:validation:689,binding,37,21,validation,F1,21,12.240566730499268,reversed,1,21
1,F1:validation:206,binding,37,18,validation,F1,18,12.741504669189453,reversed,1,18
1,F1:validation:680,binding,37,24,validation,F1,24,9.823553085327148,canonical,1,24
1,F1:validation:607,binding,37,23,validation,F1,23,13.87233567237854,constant_distractor,1,23
1,F1:validation:572,binding,37,24,validation,F1,24,9.756614685058594,predicate_distractor,1,24
1,F1:validation:219,binding,37,19,validation,F1,19,9.57597541809082,constant_distractor,1,19
1,F1:validation:652,binding,37,20,validation,F1,20,9.135970115661621,constant_distractor,1,20
1,F1:validation:94,binding,37,26,validation,F1,26,10.652644157409668,predicate_distractor,1,26
1,F1:validation:3,binding,37,19,validation,F1,19,10.423397064208984,canonical,1,19
1,F1:validation:364,binding,37,20,validation,F1,20,11.729476928710938,constant_distractor,1,20
1,F1:validation:615,binding,37,19,validation,F1,19,11.873029708862305,predicate_distractor,1,19
1,F1:validation:120,binding,37,16,validation,F1,16,11.618419170379639,constant_distractor,1,16
1,F1:validation:755,binding,37,27,validation,F1,27,12.258985996246338,constant_distractor,1,27
1,F1:validation:567,binding,37,19,validation,F1,19,16.51986312866211,predicate_distractor,1,19
1,F1:validation:451,binding,37,23,validation,F1,23,16.192031145095825,reversed,1,23
1,F1:validation:352,binding,37,20,validation,F1,20,10.420614242553711,reversed,1,20
1,F1:validation:690,binding,37,22,validation,F1,22,17.417907238006592,reversed,1,22
1,F1:validation:321,binding,37,25,validation,F1,25,11.84892749786377,constant_distractor,1,25
1,F1:validation:344,binding,37,24,validation,F1,24,11.841272354125977,canonical,1,24
1,F1:validation:30,binding,37,22,validation,F1,22,16.008543968200684,constant_distractor,1,22
1,F1:validation:705,binding,37,25,validation,F1,25,11.803704738616943,constant_distractor,1,25
1,F1:validation:676,binding,37,20,validation,F1,20,10.179619789123535,canonical,1,20
1,F1:validation:619,binding,37,23,validation,F1,23,11.287819862365723,predicate_distractor,1,23
1,F1:validation:242,binding,37,18,validation,F1,18,11.47032356262207,canonical,1,18
1,F1:validation:608,binding,37,24,validation,F1,24,9.736796379089355,constant_distractor,1,24
1,F1:validation:418,binding,37,26,validation,F1,26,13.095447063446045,constant_distractor,1,26
1,F1:validation:487,binding,37,23,validation,F1,23,12.97493839263916,canonical,1,23
1,F1:validation:560,binding,37,24,validation,F1,24,10.352781295776367,constant_distractor,1,24
1,F1:validation:543,binding,37,19,validation,F1,19,13.780681610107422,reversed,1,19
1,F1:validation:91,binding,37,23,validation,F1,23,11.835384368896484,predicate_distractor,1,23
1,F1:validation:715,binding,37,23,validation,F1,23,11.868631362915039,predicate_distractor,1,23
1,F1:validation:635,binding,37,27,validation,F1,27,11.57867956161499,canonical,1,27
1,F1:validation:93,binding,37,25,validation,F1,25,8.593364715576172,predicate_distractor,1,25
1,F1:validation:73,binding,37,17,validation,F1,17,10.158877849578857,constant_distractor,1,17
1,F1:validation:117,binding,37,25,validation,F1,25,12.201408386230469,reversed,1,25
1,F1:validation:553,binding,37,17,validation,F1,17,10.248345375061035,constant_distractor,1,17
1,F1:validation:81,binding,37,25,validation,F1,25,8.6551833152771,constant_distractor,1,25
1,F1:validation:493,binding,37,17,validation,F1,17,10.789003372192383,reversed,1,17
1,F1:validation:620,binding,37,24,validation,F1,24,8.112480163574219,predicate_distractor,1,24
1,F1:validation:666,binding,37,22,validation,F1,22,9.75564956665039,predicate_distractor,1,22
1,F1:validation:412,binding,37,20,validation,F1,20,11.948946475982666,constant_distractor,1,20
1,F1:validation:345,binding,37,25,validation,F1,25,10.264327049255371,canonical,1,25
1,F1:validation:671,binding,37,27,validation,F1,27,13.404070854187012,predicate_distractor,1,27
1,F1:validation:679,binding,37,23,validation,F1,23,11.590932369232178,canonical,1,23
1,F1:validation:70,binding,37,26,validation,F1,26,14.557356357574463,reversed,1,26
1,F1:validation:373,binding,37,17,validation,F1,17,11.165563583374023,predicate_distractor,1,17
1,F1:validation:426,binding,37,22,validation,F1,22,12.561387062072754,predicate_distractor,1,22
1,F1:validation:220,binding,37,20,validation,F1,20,12.240419387817383,constant_distractor,1,20
1,F1:validation:240,binding,37,16,validation,F1,16,11.665903568267822,canonical,1,16
1,F1:validation:214,binding,37,26,validation,F1,26,12.982622623443604,reversed,1,26
1,F1:validation:17,binding,37,21,validation,F1,21,13.179794311523438,reversed,1,21
1,F1:validation:732,binding,37,16,validation,F1,16,8.385848999023438,reversed,1,16
1,F1:validation:262,binding,37,26,validation,F1,26,13.306079387664795,reversed,1,26
1,F1:validation:33,binding,37,25,validation,F1,25,10.59589958190918,constant_distractor,1,25
1,F1:validation:714,binding,37,22,validation,F1,22,12.493508338928223,predicate_distractor,1,22
1,F1:validation:410,binding,37,18,validation,F1,18,14.771983623504639,constant_distractor,1,18
1,F1:validation:554,binding,37,18,validation,F1,18,14.307712078094482,constant_distractor,1,18
1,F1:validation:575,binding,37,27,validation,F1,27,13.921212196350098,predicate_distractor,1,27
1,F1:validation:663,binding,37,19,validation,F1,19,10.69178295135498,predicate_distractor,1,19
1,F1:validation:196,binding,37,20,validation,F1,20,11.497307300567627,canonical,1,20
1,F1:validation:201,binding,37,25,validation,F1,25,14.33300256729126,canonical,1,25
1,F1:validation:382,binding,37,26,validation,F1,26,9.897880554199219,predicate_distractor,1,26
1,F1:validation:720,binding,37,16,validation,F1,16,12.013855457305908,canonical,1,16
1,F1:validation:481,binding,37,17,validation,F1,17,10.539859771728516,canonical,1,17
1,F1:validation:178,binding,37,26,validation,F1,26,12.255613327026367,constant_distractor,1,26
1,F1:validation:417,binding,37,25,validation,F1,25,10.820200443267822,constant_distractor,1,25
1,F1:validation:4,binding,37,20,validation,F1,20,12.460567474365234,canonical,1,20
1,F1:validation:259,binding,37,23,validation,F1,23,14.65719747543335,reversed,1,23
1,F1:validation:672,binding,37,16,validation,F1,16,13.021342754364014,canonical,1,16
1,F1:validation:703,binding,37,23,validation,F1,23,16.227096676826477,constant_distractor,1,23
1,F1:validation:495,binding,37,19,validation,F1,19,12.879430770874023,reversed,1,19
1,F1:validation:74,binding,37,18,validation,F1,18,10.840956687927246,constant_distractor,1,18
1,F1:validation:228,binding,37,16,validation,F1,16,10.62887716293335,predicate_distractor,1,16
1,F1:validation:753,binding,37,25,validation,F1,25,13.119131088256836,constant_distractor,1,25
1,F1:validation:757,binding,37,17,validation,F1,17,10.272139072418213,predicate_distractor,1,17
1,F1:validation:318,binding,37,22,validation,F1,22,8.97746467590332,constant_distractor,1,22
1,F1:validation:651,binding,37,19,validation,F1,19,14.892195701599121,constant_distractor,1,19
1,F1:validation:9,binding,37,25,validation,F1,25,14.127287149429321,canonical,1,25
1,F1:validation:270,binding,37,22,validation,F1,22,16.884958744049072,constant_distractor,1,22
1,F1:validation:255,binding,37,19,validation,F1,19,12.55954647064209,reversed,1,19
1,F1:validation:746,binding,37,18,validation,F1,18,13.676434516906738,constant_distractor,1,18
1,F1:validation:248,binding,37,24,validation,F1,24,10.980289459228516,canonical,1,24
1,F1:validation:333,binding,37,25,validation,F1,25,11.859837532043457,predicate_distractor,1,25
1,F1:validation:69,binding,37,25,validation,F1,25,12.956135272979736,reversed,1,25
1,F1:validation:609,binding,37,25,validation,F1,25,9.39535903930664,constant_distractor,1,25
1,F1:validation:498,binding,37,22,validation,F1,22,13.459790706634521,reversed,1,22
1,F1:validation:168,binding,37,16,validation,F1,16,10.186220169067383,constant_distractor,1,16
1,F1:validation:496,binding,37,20,validation,F1,20,13.343748092651367,reversed,1,20
1,F1:validation:134,binding,37,18,validation,F1,18,11.957524299621582,predicate_distractor,1,18
1,F1:validation:462,binding,37,22,validation,F1,22,10.460047721862793,constant_distractor,1,22
1,F1:validation:0,binding,37,16,validation,F1,16,10.788422584533691,canonical,1,16
1,F1:validation:701,binding,37,21,validation,F1,21,14.171051502227783,constant_distractor,1,21
1,F1:validation:177,binding,37,25,validation,F1,25,12.326340675354004,constant_distractor,1,25
1,F1:validation:397,binding,37,17,validation,F1,17,8.477854251861572,reversed,1,17
1,F1:validation:204,binding,37,16,validation,F1,16,8.864575386047363,reversed,1,16
1,F1:validation:380,binding,37,24,validation,F1,24,11.95518684387207,predicate_distractor,1,24
1,F1:validation:292,binding,37,20,validation,F1,20,11.362395286560059,canonical,1,20
1,F1:validation:285,binding,37,25,validation,F1,25,8.620342254638672,predicate_distractor,1,25
1,F1:validation:58,binding,37,26,validation,F1,26,11.156314373016357,canonical,1,26
1,F1:validation:582,binding,37,22,validation,F1,22,11.499408721923828,canonical,1,22
1,F1:validation:434,binding,37,18,validation,F1,18,12.444922924041748,canonical,1,18
1,F1:validation:716,binding,37,24,validation,F1,24,9.991247177124023,predicate_distractor,1,24
1,F1:validation:665,binding,37,21,validation,F1,21,9.58593463897705,predicate_distractor,1,21
1,F1:validation:286,binding,37,26,validation,F1,26,12.00244426727295,predicate_distractor,1,26
1,F1:validation:404,binding,37,24,validation,F1,24,4.7757673263549805,reversed,1,24
1,F1:validation:183,binding,37,19,validation,F1,19,13.656664371490479,predicate_distractor,1,19
1,F1:validation:616,binding,37,20,validation,F1,20,12.574950218200684,predicate_distractor,1,20
1,F1:validation:427,binding,37,23,validation,F1,23,12.164296627044678,predicate_distractor,1,23
1,F1:validation:296,binding,37,24,validation,F1,24,8.597223281860352,canonical,1,24
1,F1:validation:227,binding,37,27,validation,F1,27,12.394472599029541,constant_distractor,1,27
1,F1:validation:644,binding,37,24,validation,F1,24,10.687479019165039,reversed,1,24
1,F1:validation:41,binding,37,21,validation,F1,21,13.286258220672607,predicate_distractor,1,21
1,F1:validation:626,binding,37,18,validation,F1,18,13.48827838897705,canonical,1,18
1,F1:validation:568,binding,37,20,validation,F1,20,9.148842811584473,predicate_distractor,1,20
1,F1:validation:673,binding,37,17,validation,F1,17,9.41711139678955,canonical,1,17
1,F1:validation:192,binding,37,16,validation,F1,16,11.936940670013428,canonical,1,16
1,F1:validation:641,binding,37,21,validation,F1,21,10.308196067810059,reversed,1,21
1,F1:validation:515,binding,37,27,validation,F1,27,9.396484375,constant_distractor,1,27
1,F1:validation:685,binding,37,17,validation,F1,17,10.009263038635254,reversed,1,17
1,F1:validation:337,binding,37,17,validation,F1,17,9.666698455810547,canonical,1,17
1,F1:validation:256,binding,37,20,validation,F1,20,8.43660831451416,reversed,1,20
1,F1:validation:101,binding,37,21,validation,F1,21,10.253202438354492,canonical,1,21
1,F1:validation:347,binding,37,27,validation,F1,27,9.824059009552002,canonical,1,27
1,F1:validation:80,binding,37,24,validation,F1,24,10.514930725097656,constant_distractor,1,24
1,F1:validation:678,binding,37,22,validation,F1,22,11.173705101013184,canonical,1,22
1,F1:validation:267,binding,37,19,validation,F1,19,10.098657608032227,constant_distractor,1,19
1,F1:validation:174,binding,37,22,validation,F1,22,18.69136333465576,constant_distractor,1,22
1,F1:validation:307,binding,37,23,validation,F1,23,14.98943829536438,reversed,1,23
1,F1:validation:131,binding,37,27,validation,F1,27,12.076957702636719,constant_distractor,1,27
1,F1:validation:442,binding,37,26,validation,F1,26,11.313679695129395,canonical,1,26
1,F1:validation:185,binding,37,21,validation,F1,21,13.23871898651123,predicate_distractor,1,21
1,F1:validation:319,binding,37,23,validation,F1,23,13.849480152130127,constant_distractor,1,23
1,F1:validation:246,binding,37,22,validation,F1,22,11.457883834838867,canonical,1,22
1,F1:validation:98,binding,37,18,validation,F1,18,14.585660457611084,canonical,1,18
1,F1:validation:391,binding,37,23,validation,F1,23,9.267047882080078,canonical,1,23
1,F1:validation:574,binding,37,26,validation,F1,26,9.796905517578125,predicate_distractor,1,26
1,F1:validation:584,binding,37,24,validation,F1,24,11.85020923614502,canonical,1,24
1,F1:validation:622,binding,37,26,validation,F1,26,11.279717922210693,predicate_distractor,1,26
1,F1:validation:195,binding,37,19,validation,F1,19,12.720024108886719,canonical,1,19
1,F1:validation:583,binding,37,23,validation,F1,23,11.889458179473877,canonical,1,23
1,F1:validation:162,binding,37,22,validation,F1,22,17.417907238006592,reversed,1,22
1,F1:validation:389,binding,37,21,validation,F1,21,13.84730339050293,canonical,1,21
1,F1:validation:450,binding,37,22,validation,F1,22,16.574286460876465,reversed,1,22
1,F1:validation:128,binding,37,24,validation,F1,24,11.257721900939941,constant_distractor,1,24
1,F1:validation:463,binding,37,23,validation,F1,23,10.694656372070312,constant_distractor,1,23
1,F1:validation:431,binding,37,27,validation,F1,27,13.680618286132812,predicate_distractor,1,27
1,F1:validation:182,binding,37,18,validation,F1,18,13.925798416137695,predicate_distractor,1,18
1,F1:validation:89,binding,37,21,validation,F1,21,13.014943599700928,predicate_distractor,1,21
1,F1:validation:436,binding,37,20,validation,F1,20,8.743146896362305,canonical,1,20
1,F1:validation:748,binding,37,20,validation,F1,20,11.570892333984375,constant_distractor,1,20
1,F1:validation:478,binding,37,26,validation,F1,26,11.49030590057373,predicate_distractor,1,26
1,F1:validation:415,binding,37,23,validation,F1,23,11.783031940460205,constant_distractor,1,23
1,F1:validation:447,binding,37,19,validation,F1,19,14.060502052307129,reversed,1,19
1,F1:validation:535,binding,37,23,validation,F1,23,11.49681806564331,canonical,1,23
1,F1:validation:653,binding,37,21,validation,F1,21,15.02432107925415,constant_distractor,1,21
1,F1:validation:464,binding,37,24,validation,F1,24,10.281424522399902,constant_distractor,1,24
1,F1:validation:379,binding,37,23,validation,F1,23,13.026596546173096,predicate_distractor,1,23
1,F1:validation:5,binding,37,21,validation,F1,21,10.798053741455078,canonical,1,21
1,F1:validation:265,binding,37,17,validation,F1,17,10.551769733428955,constant_distractor,1,17
1,F1:validation:562,binding,37,26,validation,F1,26,10.638144493103027,constant_distractor,1,26
1,F1:validation:300,binding,37,16,validation,F1,16,9.585000038146973,reversed,1,16
1,F1:validation:422,binding,37,18,validation,F1,18,12.682761669158936,predicate_distractor,1,18
1,F1:validation:500,binding,37,24,validation,F1,24,9.477372169494629,reversed,1,24
1,F1:validation:491,binding,37,27,validation,F1,27,12.934671401977539,canonical,1,27
1,F1:validation:669,binding,37,25,validation,F1,25,12.080435752868652,predicate_distractor,1,25
1,F1:validation:711,binding,37,19,validation,F1,19,12.62743091583252,predicate_distractor,1,19
1,F1:validation:186,binding,37,22,validation,F1,22,11.43568229675293,predicate_distractor,1,22
1,F1:validation:524,binding,37,24,validation,F1,24,10.515851020812988,predicate_distractor,1,24
1,F1:validation:155,binding,37,27,validation,F1,27,11.856936931610107,canonical,1,27
1,F1:validation:764,binding,37,24,validation,F1,24,7.261743545532227,predicate_distractor,1,24
1,F1:validation:468,binding,37,16,validation,F1,16,8.894716739654541,predicate_distractor,1,16
1,F1:validation:370,binding,37,26,validation,F1,26,11.699548721313477,constant_distractor,1,26
1,F1:validation:365,binding,37,21,validation,F1,21,11.652623176574707,constant_distractor,1,21
1,F1:validation:722,binding,37,18,validation,F1,18,11.941447257995605,canonical,1,18
1,F1:validation:229,binding,37,17,validation,F1,17,9.629508972167969,predicate_distractor,1,17
1,F1:validation:194,binding,37,18,validation,F1,18,12.034700393676758,canonical,1,18
1,F1:validation:253,binding,37,17,validation,F1,17,8.781635761260986,reversed,1,17
1,F1:validation:593,binding,37,21,validation,F1,21,12.346414566040039,reversed,1,21
1,F1:validation:667,binding,37,23,validation,F1,23,10.572495937347412,predicate_distractor,1,23
1,F1:validation:108,binding,37,16,validation,F1,16,10.004054069519043,reversed,1,16
1,F1:validation:56,binding,37,24,validation,F1,24,11.674608707427979,canonical,1,24
1,F1:validation:124,binding,37,20,validation,F1,20,9.12218189239502,constant_distractor,1,20
1,F1:validation:687,binding,37,19,validation,F1,19,13.86284351348877,reversed,1,19
