correct,example_id,failure_reason,label,model_seed,oracle_substitution,prediction,split,stage,target,target_margin,template,unrestricted_correct,unrestricted_prediction
1,P2:validation:701,,modus_tollens:invalid,11,,61,validation,P2,61,30.671387195587158,mt_query_polarity,1,61
1,P2:validation:740,,contraposition:valid,11,,60,validation,P2,60,15.201273918151855,cp_consequent_polarity,1,60
1,P2:validation:218,,modus_tollens:valid,11,,60,validation,P2,60,15.165575504302979,mt_rule_direction,1,60
1,P2:validation:82,,contraposition:valid,11,,60,validation,P2,60,20.359777212142944,cp_direction,1,60
1,P2:validation:152,,contraposition:valid,11,,60,validation,P2,60,21.176122307777405,cp_consequent_polarity,1,60
1,P2:validation:563,,contraposition:invalid,11,,61,validation,P2,61,28.089041233062744,cp_direction,1,61
1,P2:validation:139,,contraposition:invalid,11,,61,validation,P2,61,25.77210235595703,cp_antecedent_polarity,1,61
1,P2:validation:202,,contraposition:valid,11,,60,validation,P2,60,8.787224769592285,cp_direction,1,60
1,P2:validation:431,,contraposition:invalid,11,,61,validation,P2,61,20.97550129890442,cp_direction,1,61
1,P2:validation:453,,contraposition:invalid,11,,61,validation,P2,61,15.742294311523438,cp_consequent_polarity,1,61
1,P2:validation:125,,modus_tollens:invalid,11,,61,validation,P2,61,31.30494976043701,mt_query_polarity,1,61
1,P2:validation:754,,contraposition:valid,11,,60,validation,P2,60,18.428967237472534,cp_direction,1,60
1,P2:validation:183,,modus_tollens:invalid,11,,61,validation,P2,61,6.775835037231445,mt_rule_direction,1,61
1,P2:validation:347,,contraposition:invalid,11,,61,validation,P2,61,30.506946563720703,cp_direction,1,61
1,P2:validation:206,,modus_tollens:valid,11,,60,validation,P2,60,8.1921968460083,mt_rule_direction,1,60
1,P2:validation:321,,contraposition:invalid,11,,61,validation,P2,61,13.291393756866455,cp_consequent_polarity,1,61
1,P2:validation:34,,contraposition:valid,11,,60,validation,P2,60,13.538457870483398,cp_direction,1,60
1,P2:validation:731,,contraposition:invalid,11,,61,validation,P2,61,14.6836519241333,cp_direction,1,61
1,P2:validation:28,,modus_tollens:valid,11,,60,validation,P2,60,13.102136135101318,mt_query_polarity,1,60
1,P2:validation:162,,contraposition:valid,11,,60,validation,P2,60,18.67569100856781,cp_antecedent_polarity,1,60
1,P2:validation:51,,modus_tollens:invalid,11,,61,validation,P2,61,22.578379571437836,mt_rule_direction,1,61
1,P2:validation:695,,contraposition:invalid,11,,61,validation,P2,61,29.835599422454834,cp_direction,1,61
1,P2:validation:527,,contraposition:invalid,11,,61,validation,P2,61,26.468489408493042,cp_direction,1,61
1,P2:validation:23,,contraposition:invalid,11,,61,validation,P2,61,13.031327247619629,cp_direction,1,61
1,P2:validation:577,,modus_tollens:invalid,11,,61,validation,P2,61,31.3157320022583,mt_fact_polarity,1,61
1,P2:validation:560,,contraposition:valid,11,,60,validation,P2,60,17.345850706100464,cp_consequent_polarity,1,60
1,P2:validation:463,,contraposition:invalid,11,,61,validation,P2,61,18.042177200317383,cp_antecedent_polarity,1,61
1,P2:validation:244,,modus_tollens:valid,11,,60,validation,P2,60,11.325035572052002,mt_query_polarity,1,60
1,P2:validation:483,,modus_tollens:invalid,11,,61,validation,P2,61,20.515883684158325,mt_rule_direction,1,61
1,P2:validation:131,,contraposition:invalid,11,,61,validation,P2,61,29.072945594787598,cp_direction,1,61
1,P2:validation:185,,modus_tollens:invalid,11,,61,validation,P2,61,30.307471752166748,mt_query_polarity,1,61
1,P2:validation:713,,modus_tollens:invalid,11,,61,validation,P2,61,28.86759090423584,mt_query_polarity,1,61
1,P2:validation:173,,modus_tollens:invalid,11,,61,validation,P2,61,30.30242681503296,mt_query_polarity,1,61
1,P2:validation:652,,modus_tollens:valid,11,,60,validation,P2,60,12.779743671417236,mt_query_polarity,1,60
1,P2:validation:133,,modus_tollens:invalid,11,,61,validation,P2,61,23.925590217113495,mt_fact_polarity,1,61
1,P2:validation:556,,modus_tollens:valid,11,,60,validation,P2,60,12.386549472808838,mt_query_polarity,1,60
1,P2:validation:404,,contraposition:valid,11,,60,validation,P2,60,18.991215229034424,cp_consequent_polarity,1,60
1,P2:validation:613,,modus_tollens:invalid,11,,61,validation,P2,61,26.038384079933167,mt_fact_polarity,1,61
1,P2:validation:617,,modus_tollens:invalid,11,,61,validation,P2,61,27.33367943763733,mt_query_polarity,1,61
1,P2:validation:419,,contraposition:invalid,11,,61,validation,P2,61,25.31526470184326,cp_direction,1,61
1,P2:validation:312,,modus_tollens:valid,11,,60,validation,P2,60,12.65036916732788,mt_fact_polarity,1,60
1,P2:validation:134,,modus_tollens:valid,11,,60,validation,P2,60,9.790910243988037,mt_rule_direction,1,60
1,P2:validation:507,,modus_tollens:invalid,11,,61,validation,P2,61,11.848525047302246,mt_rule_direction,1,61
1,P2:validation:357,,contraposition:invalid,11,,61,validation,P2,61,17.826308727264404,cp_consequent_polarity,1,61
1,P2:validation:524,,contraposition:valid,11,,60,validation,P2,60,21.458441138267517,cp_consequent_polarity,1,60
1,P2:validation:249,,contraposition:invalid,11,,61,validation,P2,61,21.168086051940918,cp_consequent_polarity,1,61
1,P2:validation:375,,modus_tollens:invalid,11,,61,validation,P2,61,21.575442910194397,mt_rule_direction,1,61
1,P2:validation:516,,modus_tollens:valid,11,,60,validation,P2,60,10.611877918243408,mt_fact_polarity,1,60
1,P2:validation:275,,contraposition:invalid,11,,61,validation,P2,61,31.236574172973633,cp_direction,1,61
1,P2:validation:634,,contraposition:valid,11,,60,validation,P2,60,19.510632753372192,cp_direction,1,60
1,P2:validation:384,,modus_tollens:valid,11,,60,validation,P2,60,17.40821623802185,mt_fact_polarity,1,60
1,P2:validation:698,,modus_tollens:valid,11,,60,validation,P2,60,11.325035572052002,mt_rule_direction,1,60
1,P2:validation:428,,contraposition:valid,11,,60,validation,P2,60,19.578927516937256,cp_consequent_polarity,1,60
1,P2:validation:598,,contraposition:valid,11,,60,validation,P2,60,20.569174826145172,cp_direction,1,60
1,P2:validation:222,,contraposition:valid,11,,60,validation,P2,60,23.35636067390442,cp_antecedent_polarity,1,60
1,P2:validation:250,,contraposition:valid,11,,60,validation,P2,60,15.509291410446167,cp_direction,1,60
1,P2:validation:296,,contraposition:valid,11,,60,validation,P2,60,17.76075053215027,cp_consequent_polarity,1,60
1,P2:validation:432,,modus_tollens:valid,11,,60,validation,P2,60,15.953002452850342,mt_fact_polarity,1,60
1,P2:validation:113,,modus_tollens:invalid,11,,61,validation,P2,61,25.231777787208557,mt_query_polarity,1,61
1,P2:validation:484,,modus_tollens:valid,11,,60,validation,P2,60,8.718117713928223,mt_query_polarity,1,60
1,P2:validation:363,,modus_tollens:invalid,11,,61,validation,P2,61,13.852203845977783,mt_rule_direction,1,61
1,P2:validation:612,,modus_tollens:valid,11,,60,validation,P2,60,12.050911903381348,mt_fact_polarity,1,60
1,P2:validation:505,,modus_tollens:invalid,11,,61,validation,P2,61,26.936583757400513,mt_fact_polarity,1,61
1,P2:validation:226,,contraposition:valid,11,,60,validation,P2,60,22.546316146850586,cp_direction,1,60
1,P2:validation:83,,contraposition:invalid,11,,61,validation,P2,61,29.072945594787598,cp_direction,1,61
1,P2:validation:706,,contraposition:valid,11,,60,validation,P2,60,22.043054580688477,cp_direction,1,60
1,P2:validation:331,,contraposition:invalid,11,,61,validation,P2,61,22.64369535446167,cp_antecedent_polarity,1,61
1,P2:validation:177,,contraposition:invalid,11,,61,validation,P2,61,25.458923816680908,cp_consequent_polarity,1,61
1,P2:validation:101,,modus_tollens:invalid,11,,61,validation,P2,61,30.048420906066895,mt_query_polarity,1,61
1,P2:validation:124,,modus_tollens:valid,11,,60,validation,P2,60,11.727915287017822,mt_query_polarity,1,60
1,P2:validation:0,,modus_tollens:valid,11,,60,validation,P2,60,13.008142948150635,mt_fact_polarity,1,60
1,P2:validation:655,,contraposition:invalid,11,,61,validation,P2,61,22.2868754863739,cp_antecedent_polarity,1,61
1,P2:validation:74,,modus_tollens:valid,11,,60,validation,P2,60,11.727915287017822,mt_rule_direction,1,60
1,P2:validation:27,,modus_tollens:invalid,11,,61,validation,P2,61,23.49820187687874,mt_rule_direction,1,61
1,P2:validation:199,,contraposition:invalid,11,,61,validation,P2,61,24.529712557792664,cp_antecedent_polarity,1,61
1,P2:validation:42,,contraposition:valid,11,,60,validation,P2,60,19.638782113790512,cp_antecedent_polarity,1,60
1,P2:validation:57,,contraposition:invalid,11,,61,validation,P2,61,24.034932613372803,cp_consequent_polarity,1,61
1,P2:validation:726,,contraposition:valid,11,,60,validation,P2,60,22.709946870803833,cp_antecedent_polarity,1,60
1,P2:validation:217,,modus_tollens:invalid,11,,61,validation,P2,61,32.31857919692993,mt_fact_polarity,1,61
1,P2:validation:187,,contraposition:invalid,11,,61,validation,P2,61,15.245073795318604,cp_antecedent_polarity,1,61
1,P2:validation:610,,contraposition:valid,11,,60,validation,P2,60,20.956783890724182,cp_direction,1,60
1,P2:validation:694,,contraposition:valid,11,,60,validation,P2,60,22.90640616416931,cp_direction,1,60
1,P2:validation:58,,contraposition:valid,11,,60,validation,P2,60,23.063358664512634,cp_direction,1,60
1,P2:validation:91,,contraposition:invalid,11,,61,validation,P2,61,24.6214382648468,cp_antecedent_polarity,1,61
1,P2:validation:446,,modus_tollens:valid,11,,60,validation,P2,60,14.902343034744263,mt_rule_direction,1,60
1,P2:validation:360,,modus_tollens:valid,11,,60,validation,P2,60,12.821621894836426,mt_fact_polarity,1,60
1,P2:validation:430,,contraposition:valid,11,,60,validation,P2,60,24.306821584701538,cp_direction,1,60
1,P2:validation:165,,contraposition:invalid,11,,61,validation,P2,61,21.582229137420654,cp_consequent_polarity,1,61
1,P2:validation:56,,contraposition:valid,11,,60,validation,P2,60,19.39064931869507,cp_consequent_polarity,1,60
1,P2:validation:307,,contraposition:invalid,11,,61,validation,P2,61,23.14858329296112,cp_antecedent_polarity,1,61
1,P2:validation:19,,contraposition:invalid,11,,61,validation,P2,61,19.090913772583008,cp_antecedent_polarity,1,61
1,P2:validation:684,,modus_tollens:valid,11,,60,validation,P2,60,9.78297233581543,mt_fact_polarity,1,60
1,P2:validation:179,,contraposition:invalid,11,,61,validation,P2,61,27.23814618587494,cp_direction,1,61
1,P2:validation:552,,modus_tollens:valid,11,,60,validation,P2,60,14.970953941345215,mt_fact_polarity,1,60
1,P2:validation:229,,modus_tollens:invalid,11,,61,validation,P2,61,31.31861114501953,mt_fact_polarity,1,61
1,P2:validation:79,,contraposition:invalid,11,,61,validation,P2,61,23.01119637489319,cp_antecedent_polarity,1,61
1,P2:validation:88,,modus_tollens:valid,11,,60,validation,P2,60,11.735770225524902,mt_query_polarity,1,60
1,P2:validation:159,,modus_tollens:invalid,11,,61,validation,P2,61,22.091694831848145,mt_rule_direction,1,61
1,P2:validation:284,,contraposition:valid,11,,60,validation,P2,60,20.410199284553528,cp_consequent_polarity,1,60
1,P2:validation:554,,modus_tollens:valid,11,,60,validation,P2,60,11.727914810180664,mt_rule_direction,1,60
1,P2:validation:536,,contraposition:valid,11,,60,validation,P2,60,14.677858352661133,cp_consequent_polarity,1,60
1,P2:validation:270,,contraposition:valid,11,,60,validation,P2,60,18.73444390296936,cp_antecedent_polarity,1,60
1,P2:validation:337,,modus_tollens:invalid,11,,61,validation,P2,61,31.34147548675537,mt_fact_polarity,1,61
1,P2:validation:764,,contraposition:valid,11,,60,validation,P2,60,21.01465878635645,cp_consequent_polarity,1,60
1,P2:validation:481,,modus_tollens:invalid,11,,61,validation,P2,61,31.44123077392578,mt_fact_polarity,1,61
1,P2:validation:397,,modus_tollens:invalid,11,,61,validation,P2,61,25.727544486522675,mt_fact_polarity,1,61
1,P2:validation:492,,modus_tollens:valid,11,,60,validation,P2,60,7.908430099487305,mt_fact_polarity,1,60
1,P2:validation:151,,contraposition:invalid,11,,61,validation,P2,61,22.766749143600464,cp_antecedent_polarity,1,61
1,P2:validation:767,,contraposition:invalid,11,,61,validation,P2,61,24.428205609321594,cp_direction,1,61
1,P2:validation:518,,modus_tollens:valid,11,,60,validation,P2,60,12.778439998626709,mt_rule_direction,1,60
1,P2:validation:148,,modus_tollens:valid,11,,60,validation,P2,60,14.204943656921387,mt_query_polarity,1,60
1,P2:validation:385,,modus_tollens:invalid,11,,61,validation,P2,61,24.407787442207336,mt_fact_polarity,1,61
1,P2:validation:640,,modus_tollens:valid,11,,60,validation,P2,60,14.14680528640747,mt_query_polarity,1,60
1,P2:validation:653,,modus_tollens:invalid,11,,61,validation,P2,61,27.395284175872803,mt_query_polarity,1,61
1,P2:validation:49,,modus_tollens:invalid,11,,61,validation,P2,61,31.31861114501953,mt_fact_polarity,1,61
1,P2:validation:544,,modus_tollens:valid,11,,60,validation,P2,60,14.15079927444458,mt_query_polarity,1,60
1,P2:validation:154,,contraposition:valid,11,,60,validation,P2,60,9.524345397949219,cp_direction,1,60
1,P2:validation:702,,contraposition:valid,11,,60,validation,P2,60,7.581826210021973,cp_antecedent_polarity,1,60
1,P2:validation:112,,modus_tollens:valid,11,,60,validation,P2,60,12.741083145141602,mt_query_polarity,1,60
1,P2:validation:135,,modus_tollens:invalid,11,,61,validation,P2,61,10.001007080078125,mt_rule_direction,1,61
1,P2:validation:438,,contraposition:valid,11,,60,validation,P2,60,21.361362040042877,cp_antecedent_polarity,1,60
1,P2:validation:109,,modus_tollens:invalid,11,,61,validation,P2,61,22.470900535583496,mt_fact_polarity,1,61
1,P2:validation:679,,contraposition:invalid,11,,61,validation,P2,61,22.820351123809814,cp_antecedent_polarity,1,61
1,P2:validation:146,,modus_tollens:valid,11,,60,validation,P2,60,13.235907554626465,mt_rule_direction,1,60
1,P2:validation:755,,contraposition:invalid,11,,61,validation,P2,61,30.506946563720703,cp_direction,1,61
1,P2:validation:615,,modus_tollens:invalid,11,,61,validation,P2,61,25.368178367614746,mt_rule_direction,1,61
1,P2:validation:691,,contraposition:invalid,11,,61,validation,P2,61,22.820351123809814,cp_antecedent_polarity,1,61
1,P2:validation:271,,contraposition:invalid,11,,61,validation,P2,61,22.38070511817932,cp_antecedent_polarity,1,61
1,P2:validation:477,,contraposition:invalid,11,,61,validation,P2,61,21.582229137420654,cp_consequent_polarity,1,61
1,P2:validation:671,,contraposition:invalid,11,,61,validation,P2,61,24.49506950378418,cp_direction,1,61
1,P2:validation:2,,modus_tollens:valid,11,,60,validation,P2,60,10.367376327514648,mt_rule_direction,1,60
1,P2:validation:299,,contraposition:invalid,11,,61,validation,P2,61,28.729408740997314,cp_direction,1,61
1,P2:validation:378,,contraposition:valid,11,,60,validation,P2,60,22.157412499189377,cp_antecedent_polarity,1,60
1,P2:validation:627,,modus_tollens:invalid,11,,61,validation,P2,61,19.379810333251953,mt_rule_direction,1,61
1,P2:validation:31,,contraposition:invalid,11,,61,validation,P2,61,17.676878452301025,cp_antecedent_polarity,1,61
1,P2:validation:743,,contraposition:invalid,11,,61,validation,P2,61,9.01914119720459,cp_direction,1,61
1,P2:validation:338,,modus_tollens:valid,11,,60,validation,P2,60,14.780159711837769,mt_rule_direction,1,60
1,P2:validation:724,,modus_tollens:valid,11,,60,validation,P2,60,8.455821990966797,mt_query_polarity,1,60
1,P2:validation:500,,contraposition:valid,11,,60,validation,P2,60,15.989295244216919,cp_consequent_polarity,1,60
1,P2:validation:591,,modus_tollens:invalid,11,,61,validation,P2,61,8.46941089630127,mt_rule_direction,1,61
1,P2:validation:85,,modus_tollens:invalid,11,,61,validation,P2,61,24.61544269323349,mt_fact_polarity,1,61
1,P2:validation:471,,modus_tollens:invalid,11,,61,validation,P2,61,24.04537808895111,mt_rule_direction,1,61
1,P2:validation:469,,modus_tollens:invalid,11,,61,validation,P2,61,27.964868545532227,mt_fact_polarity,1,61
1,P2:validation:354,,contraposition:valid,11,,60,validation,P2,60,21.967786192893982,cp_antecedent_polarity,1,60
1,P2:validation:209,,modus_tollens:invalid,11,,61,validation,P2,61,29.43651270866394,mt_query_polarity,1,61
1,P2:validation:287,,contraposition:invalid,11,,61,validation,P2,61,29.666381359100342,cp_direction,1,61
1,P2:validation:65,,modus_tollens:invalid,11,,61,validation,P2,61,29.47477698326111,mt_query_polarity,1,61
1,P2:validation:48,,modus_tollens:valid,11,,60,validation,P2,60,9.790910243988037,mt_fact_polarity,1,60
1,P2:validation:54,,contraposition:valid,11,,60,validation,P2,60,20.39401215314865,cp_antecedent_polarity,1,60
1,P2:validation:651,,modus_tollens:invalid,11,,61,validation,P2,61,21.489993929862976,mt_rule_direction,1,61
1,P2:validation:100,,modus_tollens:valid,11,,60,validation,P2,60,14.938261032104492,mt_query_polarity,1,60
1,P2:validation:103,,contraposition:invalid,11,,61,validation,P2,61,18.550943851470947,cp_antecedent_polarity,1,61
1,P2:validation:514,,contraposition:valid,11,,60,validation,P2,60,19.88583731651306,cp_direction,1,60
1,P2:validation:490,,contraposition:valid,11,,60,validation,P2,60,15.989295244216919,cp_direction,1,60
1,P2:validation:122,,modus_tollens:valid,11,,60,validation,P2,60,9.420778274536133,mt_rule_direction,1,60
1,P2:validation:550,,contraposition:valid,11,,60,validation,P2,60,5.515507698059082,cp_direction,1,60
1,P2:validation:393,,contraposition:invalid,11,,61,validation,P2,61,21.29395031929016,cp_consequent_polarity,1,61
1,P2:validation:383,,contraposition:invalid,11,,61,validation,P2,61,30.061945915222168,cp_direction,1,61
1,P2:validation:735,,modus_tollens:invalid,11,,61,validation,P2,61,9.696535110473633,mt_rule_direction,1,61
1,P2:validation:732,,modus_tollens:valid,11,,60,validation,P2,60,12.951837062835693,mt_fact_polarity,1,60
1,P2:validation:330,,contraposition:valid,11,,60,validation,P2,60,7.482355117797852,cp_antecedent_polarity,1,60
1,P2:validation:364,,modus_tollens:valid,11,,60,validation,P2,60,10.32984209060669,mt_query_polarity,1,60
1,P2:validation:92,,contraposition:valid,11,,60,validation,P2,60,22.722596406936646,cp_consequent_polarity,1,60
1,P2:validation:609,,contraposition:invalid,11,,61,validation,P2,61,18.43360996246338,cp_consequent_polarity,1,61
1,P2:validation:171,,modus_tollens:invalid,11,,61,validation,P2,61,24.149394512176514,mt_rule_direction,1,61
1,P2:validation:50,,modus_tollens:valid,11,,60,validation,P2,60,15.315017700195312,mt_rule_direction,1,60
1,P2:validation:510,,contraposition:valid,11,,60,validation,P2,60,17.17570972442627,cp_antecedent_polarity,1,60
1,P2:validation:697,,modus_tollens:invalid,11,,61,validation,P2,61,30.110408306121826,mt_fact_polarity,1,61
1,P2:validation:727,,contraposition:invalid,11,,61,validation,P2,61,25.827600479125977,cp_antecedent_polarity,1,61
1,P2:validation:308,,contraposition:valid,11,,60,validation,P2,60,19.39064931869507,cp_consequent_polarity,1,60
1,P2:validation:29,,modus_tollens:invalid,11,,61,validation,P2,61,29.52530550956726,mt_query_polarity,1,61
1,P2:validation:448,,modus_tollens:valid,11,,60,validation,P2,60,13.008142948150635,mt_query_polarity,1,60
1,P2:validation:97,,modus_tollens:invalid,11,,61,validation,P2,61,25.417284905910492,mt_fact_polarity,1,61
1,P2:validation:259,,contraposition:invalid,11,,61,validation,P2,61,25.76127791404724,cp_antecedent_polarity,1,61
1,P2:validation:201,,contraposition:invalid,11,,61,validation,P2,61,17.826308727264404,cp_consequent_polarity,1,61
1,P2:validation:118,,contraposition:valid,11,,60,validation,P2,60,8.069625854492188,cp_direction,1,60
1,P2:validation:240,,modus_tollens:valid,11,,60,validation,P2,60,13.008142948150635,mt_fact_polarity,1,60
1,P2:validation:502,,contraposition:valid,11,,60,validation,P2,60,22.377922892570496,cp_direction,1,60
1,P2:validation:403,,contraposition:invalid,11,,61,validation,P2,61,21.059486389160156,cp_antecedent_polarity,1,61
1,P2:validation:685,,modus_tollens:invalid,11,,61,validation,P2,61,30.31971836090088,mt_fact_polarity,1,61
1,P2:validation:239,,contraposition:invalid,11,,61,validation,P2,61,24.38831301033497,cp_direction,1,61
1,P2:validation:400,,modus_tollens:valid,11,,60,validation,P2,60,11.735770225524902,mt_query_polarity,1,60
1,P2:validation:434,,modus_tollens:valid,11,,60,validation,P2,60,17.40137529373169,mt_rule_direction,1,60
1,P2:validation:382,,contraposition:valid,11,,60,validation,P2,60,19.153283834457397,cp_direction,1,60
1,P2:validation:548,,contraposition:valid,11,,60,validation,P2,60,23.30197787284851,cp_consequent_polarity,1,60
1,P2:validation:638,,modus_tollens:valid,11,,60,validation,P2,60,17.339848279953003,mt_rule_direction,1,60
1,P2:validation:184,,modus_tollens:valid,11,,60,validation,P2,60,9.42077922821045,mt_query_polarity,1,60
1,P2:validation:55,,contraposition:invalid,11,,61,validation,P2,61,16.808992862701416,cp_antecedent_polarity,1,61
1,P2:validation:267,,modus_tollens:invalid,11,,61,validation,P2,61,16.419787883758545,mt_rule_direction,1,61
1,P2:validation:268,,modus_tollens:valid,11,,60,validation,P2,60,15.41575002670288,mt_query_polarity,1,60
1,P2:validation:75,,modus_tollens:invalid,11,,61,validation,P2,61,25.780563592910767,mt_rule_direction,1,61
1,P2:validation:473,,modus_tollens:invalid,11,,61,validation,P2,61,30.392504692077637,mt_query_polarity,1,61
1,P2:validation:241,,modus_tollens:invalid,11,,61,validation,P2,61,25.417284905910492,mt_fact_polarity,1,61
1,P2:validation:564,,modus_tollens:valid,11,,60,validation,P2,60,12.694339752197266,mt_fact_polarity,1,60
1,P2:validation:370,,contraposition:valid,11,,60,validation,P2,60,17.350185871124268,cp_direction,1,60
1,P2:validation:235,,contraposition:invalid,11,,61,validation,P2,61,7.09183406829834,cp_antecedent_polarity,1,61
1,P2:validation:260,,contraposition:valid,11,,60,validation,P2,60,20.956783890724182,cp_consequent_polarity,1,60
1,P2:validation:247,,contraposition:invalid,11,,61,validation,P2,61,23.72956156730652,cp_antecedent_polarity,1,61
1,P2:validation:269,,modus_tollens:invalid,11,,61,validation,P2,61,30.30242681503296,mt_query_polarity,1,61
1,P2:validation:728,,contraposition:valid,11,,60,validation,P2,60,15.405508041381836,cp_consequent_polarity,1,60
1,P2:validation:582,,contraposition:valid,11,,60,validation,P2,60,19.510632753372192,cp_antecedent_polarity,1,60
1,P2:validation:447,,modus_tollens:invalid,11,,61,validation,P2,61,22.092595100402832,mt_rule_direction,1,61
1,P2:validation:127,,contraposition:invalid,11,,61,validation,P2,61,22.022443294525146,cp_antecedent_polarity,1,61
1,P2:validation:144,,modus_tollens:valid,11,,60,validation,P2,60,12.693426132202148,mt_fact_polarity,1,60
1,P2:validation:529,,modus_tollens:invalid,11,,61,validation,P2,61,31.34147548675537,mt_fact_polarity,1,61
1,P2:validation:366,,contraposition:valid,11,,60,validation,P2,60,19.153283834457397,cp_antecedent_polarity,1,60
1,P2:validation:292,,modus_tollens:valid,11,,60,validation,P2,60,10.357048034667969,mt_query_polarity,1,60
1,P2:validation:459,,modus_tollens:invalid,11,,61,validation,P2,61,17.152930736541748,mt_rule_direction,1,61
1,P2:validation:493,,modus_tollens:invalid,11,,61,validation,P2,61,31.482747554779053,mt_fact_polarity,1,61
1,P2:validation:169,,modus_tollens:invalid,11,,61,validation,P2,61,22.509396076202393,mt_fact_polarity,1,61
1,P2:validation:734,,modus_tollens:valid,11,,60,validation,P2,60,14.970953941345215,mt_rule_direction,1,60
1,P2:validation:468,,modus_tollens:valid,11,,60,validation,P2,60,15.683308601379395,mt_fact_polarity,1,60
1,P2:validation:558,,contraposition:valid,11,,60,validation,P2,60,22.709946870803833,cp_antecedent_polarity,1,60
1,P2:validation:654,,contraposition:valid,11,,60,validation,P2,60,18.67569100856781,cp_antecedent_polarity,1,60
1,P2:validation:707,,contraposition:invalid,11,,61,validation,P2,61,30.506946563720703,cp_direction,1,61
1,P2:validation:670,,contraposition:valid,11,,60,validation,P2,60,7.482355117797852,cp_direction,1,60
1,P2:validation:545,,modus_tollens:invalid,11,,61,validation,P2,61,26.53977608680725,mt_query_polarity,1,61
1,P2:validation:189,,contraposition:invalid,11,,61,validation,P2,61,21.36600685119629,cp_consequent_polarity,1,61
1,P2:validation:38,,modus_tollens:valid,11,,60,validation,P2,60,17.339848279953003,mt_rule_direction,1,60
1,P2:validation:622,,contraposition:valid,11,,60,validation,P2,60,20.011706471443176,cp_direction,1,60
1,P2:validation:675,,modus_tollens:invalid,11,,61,validation,P2,61,14.124202728271484,mt_rule_direction,1,61
1,P2:validation:286,,contraposition:valid,11,,60,validation,P2,60,15.350023984909058,cp_direction,1,60
1,P2:validation:442,,contraposition:valid,11,,60,validation,P2,60,18.1704204082489,cp_direction,1,60
1,P2:validation:106,,contraposition:valid,11,,60,validation,P2,60,22.686043739318848,cp_direction,1,60
0,P2:validation:167,,contraposition:invalid,11,,60,validation,P2,61,-9.031721115112305,cp_direction,0,60
